field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.measured.pitch,field.measured.roll,field.measured.yaw,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,label
0.858666667,0.049333333,-0.134,-0.094797617,-0.18632635,11.09459003,10666.66667,-199333.3333,-381333.3333,98449.36117,35.41333333,-0.203093544,11.89941692,-90.35860443,-0.555000007,-164.7660294,-442.7683869,12.5,0
0.841,0.06,-0.111,-0.08825985,-0.2745862,10.99325465,13000.0,-216000.0,-375000.0,98448.38257,35.41,-0.203093544,11.89941692,-90.35860443,-0.610000014,-163.2274628,-442.1090393,13.0,0
0.844,0.101,-0.016,-0.4511059,0.12748645,10.1400761,21000.0,-265000.0,-358000.0,98448.85864,35.41,-0.203093544,11.89941692,-90.35860443,-0.610000014,-163.2274628,-442.1090393,13.0,0
0.739,0.113333333,-0.000333333,-0.506676917,0.418417067,9.16921775,24333.33333,-280000.0,-349666.6667,98447.74373,35.40666667,-0.203093544,11.89941692,-90.35860443,-0.669999987,-163.2274628,-441.4496613,13.5,0
0.634,0.125666667,0.015333333,-0.562247933,0.709347683,8.1983594,27666.66667,-295000.0,-341333.3333,98446.62883,35.40333333,-0.203093544,11.89941692,-90.35860443,-0.729999959,-163.2274628,-440.7902832,14.0,0
0.529,0.138,0.031,-0.61781895,1.0002783,7.22750105,31000.0,-310000.0,-333000.0,98445.51392,35.4,-0.203093544,11.89941692,-90.35860443,-0.839999974,-157.7419281,-439.4715881,16.0,0
0.4585,0.1405,0.0035,-0.6472389,1.152281375,6.614585425,33500.0,-324500.0,-325500.0,98443.49671,35.395,-0.203093544,11.89941692,-90.35860443,-0.839999974,-157.7419281,-439.4715881,16.0,0
0.388,0.143,-0.024,-0.67665885,1.30428445,6.0016698,36000.0,-339000.0,-318000.0,98441.47949,35.39,-0.203093544,11.89941692,-90.35860443,-0.839999974,-157.7419281,-439.4715881,16.0,0
0.331666667,0.146666667,-0.070333333,-0.693003267,1.28467115,5.508068417,40666.66667,-345666.6667,-317000.0,98441.79484,35.39,-0.203093544,11.89941692,-90.35860443,-0.884999991,-157.7419281,-438.8207092,16.5,0
0.275333333,0.150333333,-0.116666667,-0.709347683,1.26505785,5.014467033,45333.33333,-352333.3333,-316000.0,98442.11019,35.39,-0.203093544,11.89941692,-90.35860443,-0.930000007,-157.7419281,-438.1698303,17.0,0
0.219,0.154,-0.163,-0.7256921,1.24544455,4.52086565,50000.0,-359000.0,-315000.0,98442.42554,35.39,-0.203093544,11.89941692,-90.35860443,-0.930000007,-157.7419281,-438.1698303,17.0,0
0.156666667,0.157666667,-0.213666667,-0.9022118,1.055849317,4.975240433,54000.0,-363666.6667,-313000.0,98441.66057,35.38666667,-0.203093544,11.89941692,-90.35860443,-0.979999959,-158.6902618,-436.8595581,18.0,0
0.094333333,0.161333333,-0.264333333,-1.0787315,0.866254083,5.429615217,58000.0,-368333.3333,-311000.0,98440.89559,35.38333333,-0.203093544,11.89941692,-90.35860443,-0.979999959,-158.6902618,-435.5577698,20.0,0
0.032,0.165,-0.315,-1.2552512,0.67665885,5.88399,62000.0,-373000.0,-309000.0,98440.13062,35.38,-2.994150646,21.09015322,-89.51847458,-0.979999959,-158.6902618,-435.5577698,20.0,0
-0.006,0.168,-0.3255,-1.260154525,0.681562175,4.986681525,71500.0,-377000.0,-310500.0,98440.20386,35.38,-5.785207748,30.28088951,-88.67834473,-0.979999959,-158.6902618,-435.5577698,20.0,0
-0.044,0.171,-0.336,-1.26505785,0.6864655,4.08937305,81000.0,-381000.0,-312000.0,98440.2771,35.38,-5.785207748,30.28088951,-88.67834473,-0.979999959,-158.6902618,-435.5577698,20.0,0
0.089,0.171666667,-0.336666667,-1.291208917,0.640701133,3.380025367,85666.66667,-382666.6667,-311666.6667,98439.16829,35.37666667,-5.785207748,30.28088951,-88.67834473,-0.919999957,-146.2966919,-434.2729187,21.0,0
0.222,0.172333333,-0.337333333,-1.317359983,0.594936767,2.670677683,90333.33333,-384333.3333,-311333.3333,98438.05949,35.37333333,-5.785207748,30.28088951,-88.67834473,-0.919999957,-146.2966919,-434.2729187,21.0,0
0.355,0.173,-0.338,-1.34351105,0.5491724,1.96133,95000.0,-386000.0,-311000.0,98436.95068,35.37,-5.785207748,30.28088951,-88.67834473,-0.810000002,-146.2966919,-432.99646,22.0,0
0.1505,0.116,-0.3335,-1.436674225,0.436395925,3.319551025,101500.0,-392500.0,-305500.0,98439.34937,35.37,-5.785207748,30.28088951,-88.67834473,-0.810000002,-146.2966919,-432.99646,22.0,0
-0.054,0.059,-0.329,-1.5298374,0.32361945,4.67777205,108000.0,-399000.0,-300000.0,98441.74805,35.37,-5.785207748,30.28088951,-88.67834473,-0.715000003,-141.7633972,-432.3624878,23.0,0
-0.062666667,0.053666667,-0.313,-1.536375167,0.346501633,5.7466969,115333.3333,-398666.6667,-302333.3333,98442.12647,35.37,-5.785207748,30.28088951,-88.67834473,-0.620000005,-137.2301025,-431.7285156,24.0,0
-0.071333333,0.048333333,-0.297,-1.542912933,0.369383817,6.81562175,122666.6667,-398333.3333,-304666.6667,98442.50488,35.37,-5.785207748,30.28088951,-88.67834473,-0.379999995,-137.2301025,-430.468811,25.0,0
-0.08,0.043,-0.281,-1.5494507,0.392266,7.8845466,130000.0,-398000.0,-307000.0,98442.8833,35.37,-11.74453926,31.14301682,-83.89958954,-0.379999995,-137.2301025,-430.468811,25.0,0
-0.061,0.053,-0.268,-1.544547375,0.524655775,8.173842775,139000.0,-395000.0,-309500.0,98444.94324,35.37,-11.74453926,31.14301682,-83.89958954,-0.307499995,-132.2153034,-430.158165,25.25,0
-0.042,0.063,-0.255,-1.53964405,0.65704555,8.46313895,148000.0,-392000.0,-312000.0,98447.00317,35.37,-11.74453926,31.14301682,-83.89958954,-0.234999996,-127.2005043,-429.8475189,25.5,0
0.006,0.0855,-0.228,-1.69655045,0.436395925,6.7469752,152000.0,-391000.0,-313000.0,98445.39795,35.365,-11.74453926,31.14301682,-83.89958954,-0.162499996,-122.1857052,-429.5368729,25.75,0
0.054,0.108,-0.201,-1.85345685,0.2157463,5.03081145,156000.0,-390000.0,-314000.0,98443.79272,35.36,-11.74453926,31.14301682,-83.89958954,-0.089999996,-117.1709061,-429.2262268,26.0,0
0.1505,0.1335,-0.19,-1.8044236,-0.142196425,2.3143694,159500.0,-392500.0,-309000.0,98447.72339,35.355,-11.74453926,31.14301682,-83.89958954,0.219999999,-117.1709061,-427.9920959,27.0,0
0.247,0.159,-0.179,-1.75539035,-0.50013915,-0.40207265,163000.0,-395000.0,-304000.0,98451.65405,35.35,-11.74453926,31.14301682,-83.89958954,0.219999999,-117.1709061,-427.9920959,27.0,0
0.109666667,0.093666667,-0.148333333,-1.8240369,-0.00980665,1.846919083,165000.0,-395333.3333,-302666.6667,98453.17179,35.35,-11.74453926,31.14301682,-83.89958954,0.404999987,-114.7601128,-427.3792267,28.0,0
-0.027666667,0.028333333,-0.117666667,-1.89268345,0.48052585,4.095910817,167000.0,-395666.6667,-301333.3333,98454.68954,35.35,-11.74453926,31.14301682,-83.89958954,0.589999974,-112.3493195,-426.7663574,29.0,0
-0.165,-0.037,-0.087,-1.96133,0.97085835,6.34490255,169000.0,-396000.0,-300000.0,98456.20728,35.35,-13.50112486,31.31920815,-82.51361466,0.809999973,-112.3493195,-426.161911,29.5,0
-0.170666667,-0.029666667,-0.088666667,-2.01036325,0.93163175,6.714286367,170666.6667,-394333.3333,-301333.3333,98459.23869,35.34666667,-15.25771046,31.49539948,-81.12763977,1.029999971,-112.3493195,-425.5574646,30.0,0
-0.176333333,-0.022333333,-0.090333333,-2.0593965,0.89240515,7.083670183,172333.3333,-392666.6667,-302666.6667,98462.2701,35.34333333,-15.25771046,31.49539948,-81.12763977,1.029999971,-112.3493195,-425.5574646,30.0,0
-0.182,-0.015,-0.092,-2.10842975,0.85317855,7.453054,174000.0,-391000.0,-304000.0,98465.30151,35.34,-15.25771046,31.49539948,-81.12763977,1.269999981,-104.7503472,-424.9615174,30.5,0
-0.146,-0.005333333,-0.107,-2.10842975,0.810683067,7.26672765,175333.3333,-389000.0,-308000.0,98466.75211,35.34,-15.25771046,31.49539948,-81.12763977,1.50999999,-97.15137482,-424.3655701,31.0,0
-0.11,0.004333333,-0.122,-2.10842975,0.768187583,7.0804013,176666.6667,-387000.0,-312000.0,98468.20272,35.34,-15.25771046,31.49539948,-81.12763977,1.764999985,-97.15137482,-423.7738495,32.0,0
-0.074,0.014,-0.137,-2.10842975,0.7256921,6.89407495,178000.0,-385000.0,-316000.0,98469.65332,35.34,-15.25771046,31.49539948,-81.12763977,2.019999981,-97.15137482,-423.1821289,33.0,0
-0.118,-0.0065,-0.1445,-2.103526425,0.916921775,7.34518085,180000.0,-384000.0,-317500.0,98473.38867,35.34,-15.25771046,31.49539948,-81.12763977,2.019999981,-97.15137482,-423.1821289,33.0,0
-0.162,-0.027,-0.152,-2.0986231,1.10815145,7.79628675,182000.0,-383000.0,-319000.0,98477.12402,35.34,-15.25771046,31.49539948,-81.12763977,2.019999981,-97.15137482,-423.1821289,33.0,0
-0.178333333,-0.024,-0.161333333,-2.06920315,1.101613683,8.146057267,183333.3333,-379333.3333,-321333.3333,98477.70996,35.33333333,-15.53292156,30.52717591,-80.50082398,2.294999957,-87.4294281,-422.5988617,33.5,0
-0.194666667,-0.021,-0.170666667,-2.0397832,1.095075917,8.495827783,184666.6667,-375666.6667,-323666.6667,98478.2959,35.32666667,-15.80813265,29.55895234,-79.87400818,2.569999933,-77.70748138,-422.0155945,34.0,0
-0.211,-0.018,-0.18,-2.01036325,1.08853815,8.8455983,186000.0,-372000.0,-326000.0,98478.88184,35.32,-16.08334375,28.59072876,-79.24719239,2.849999905,-77.70748138,-421.432312,34.5,0
-0.2645,0.0045,-0.197,-2.034879875,1.01008495,8.4533323,188000.0,-364500.0,-326000.0,98482.65076,35.325,-16.35855484,27.62250519,-78.62037659,3.129999876,-77.70748138,-420.8490295,35.0,0
-0.318,0.027,-0.214,-2.0593965,0.93163175,8.0610663,190000.0,-357000.0,-326000.0,98486.41968,35.33,-16.35855484,27.62250519,-78.62037659,3.129999876,-77.70748138,-420.8490295,35.0,0
-0.212666667,0.029666667,-0.222333333,-2.105160867,0.7453054,8.36507245,192333.3333,-352333.3333,-330000.0,98489.48771,35.32666667,-16.35855484,27.62250519,-78.62037659,3.699999809,-111.3775253,-419.6908569,36.0,0
-0.107333333,0.032333333,-0.230666667,-2.150925233,0.55897905,8.6690786,194666.6667,-347666.6667,-334000.0,98492.55575,35.32333333,-16.35855484,27.62250519,-78.62037659,3.999999762,-111.3775253,-419.1160126,37.0,0
-0.002,0.035,-0.239,-2.1966896,0.3726527,8.97308475,197000.0,-343000.0,-338000.0,98495.62378,35.32,-16.35855484,27.62250519,-78.62037659,4.299999714,-111.3775253,-418.5411682,38.0,0
-0.05925,0.0255,-0.23325,-2.179527963,0.581044013,9.142249463,202250.0,-338750.0,-340250.0,98499.86572,35.3175,-16.35855484,27.62250519,-78.62037659,4.299999714,-111.3775253,-418.5411682,38.0,0
-0.1165,0.016,-0.2275,-2.162366325,0.789435325,9.311414175,207500.0,-334500.0,-342500.0,98504.10767,35.315,-16.35855484,27.62250519,-78.62037659,4.499999841,-116.2846883,-418.1579691,38.33333333,0
-0.17375,0.0065,-0.22175,-2.145204688,0.997826638,9.480578888,212750.0,-330250.0,-344750.0,98508.34961,35.3125,-16.35855484,27.62250519,-78.62037659,4.699999968,-121.1918513,-417.7747701,38.66666667,0
-0.231,-0.003,-0.216,-2.12804305,1.20621795,9.6497436,218000.0,-326000.0,-347000.0,98512.59155,35.31,-16.35855484,27.62250519,-78.62037659,4.900000095,-126.0990143,-417.391571,39.0,0
-0.292,-0.018,-0.208,-2.18688295,0.67665885,10.40485565,218000.0,-326000.0,-347000.0,98512.59155,35.31,-17.59159184,24.94592858,-76.19658661,5.204999924,-126.0990143,-416.8209839,39.5,0
-0.262,-0.0075,-0.2125,-2.172172975,0.6864655,9.9047165,219000.0,-319000.0,-348500.0,98514.69422,35.31,-18.82462883,22.26935196,-73.77279663,5.509999752,-126.0990143,-416.2503967,40.0,0
-0.232,0.003,-0.217,-2.157463,0.69627215,9.40457735,220000.0,-312000.0,-350000.0,98516.79688,35.31,-18.82462883,22.26935196,-73.77279663,5.509999752,-126.0990143,-416.2503967,40.0,0
-0.2825,-0.018,-0.214,-2.132946375,0.55897905,10.11555948,222000.0,-304000.0,-353000.0,98522.89429,35.305,-18.82462883,22.26935196,-73.77279663,6.129999638,-130.5002136,-415.100769,41.0,0
-0.333,-0.039,-0.211,-2.10842975,0.42168595,10.8265416,224000.0,-296000.0,-356000.0,98528.9917,35.3,-18.82462883,22.26935196,-73.77279663,6.75,-130.5002136,-413.9595032,43.0,0
-0.305,-0.033666667,-0.206666667,-2.144387467,0.5687857,10.54541763,224666.6667,-289333.3333,-356333.3333,98530.51758,35.3,-18.82462883,22.26935196,-73.77279663,6.75,-130.5002136,-413.9595032,43.0,0
-0.277,-0.028333333,-0.202333333,-2.180345183,0.71588545,10.26429367,225333.3333,-282666.6667,-356666.6667,98532.04346,35.3,-18.82462883,22.26935196,-73.77279663,6.75,-130.5002136,-413.9595032,43.0,0
-0.249,-0.023,-0.198,-2.2163029,0.8629852,9.9831697,226000.0,-276000.0,-357000.0,98533.56934,35.3,-18.82462883,22.26935196,-73.77279663,7.369999886,-146.8715668,-412.8098755,44.0,0
-0.252,-0.044333333,-0.198666667,-2.1770763,0.385728233,9.711852383,228000.0,-269333.3333,-361333.3333,98535.36581,35.29666667,-18.82462883,22.26935196,-73.77279663,7.369999886,-146.8715668,-412.8098755,44.0,0
-0.255,-0.065666667,-0.199333333,-2.1378497,-0.091528733,9.440535067,230000.0,-262666.6667,-365666.6667,98537.16227,35.29333333,-19.26958943,18.95269585,-71.41641617,7.679999829,-146.8715668,-412.2350006,44.5,0
-0.258,-0.087,-0.2,-2.0986231,-0.5687857,9.16921775,232000.0,-256000.0,-370000.0,98538.95874,35.29,-19.71455002,15.63603973,-69.06003571,7.989999771,-146.8715668,-411.6601257,45.0,0
-0.259,-0.106333333,-0.171666667,-2.04958985,-0.14709975,10.01912742,231666.6667,-250000.0,-370333.3333,98541.73177,35.28666667,-19.71455002,15.63603973,-69.06003571,7.989999771,-146.8715668,-411.6601257,45.0,0
-0.26,-0.125666667,-0.143333333,-2.0005566,0.2745862,10.86903708,231333.3333,-244000.0,-370666.6667,98544.5048,35.28333333,-19.71455002,15.63603973,-69.06003571,8.609999657,-172.9627686,-410.5189514,47.0,0
-0.261,-0.145,-0.115,-1.95152335,0.69627215,11.71894675,231000.0,-238000.0,-371000.0,98547.27783,35.28,-19.71455002,15.63603973,-69.06003571,8.609999657,-172.9627686,-410.5189514,47.0,0
-0.163,-0.1435,-0.1285,-1.97113665,0.426589275,11.29235748,225000.0,-230500.0,-372500.0,98551.14441,35.28,-19.71455002,15.63603973,-69.06003571,8.919999599,-172.9627686,-409.9441376,47.5,0
-0.065,-0.142,-0.142,-1.99074995,0.1569064,10.8657682,219000.0,-223000.0,-374000.0,98555.01099,35.28,-19.71455002,15.63603973,-69.06003571,9.229999542,-172.9627686,-409.3693237,48.0,0
0.0455,-0.158,-0.1425,-1.907393425,0.3334261,10.95402805,218500.0,-215500.0,-373000.0,98560.24781,35.28,-19.71455002,15.63603973,-69.06003571,9.229999542,-172.9627686,-409.3693237,48.0,0
0.156,-0.174,-0.143,-1.8240369,0.5099458,11.0422879,218000.0,-208000.0,-372000.0,98565.48462,35.28,-19.71455002,15.63603973,-69.06003571,9.829999924,-166.003418,-408.1940613,49.0,0
0.002666667,-0.201,-0.112,-1.729239283,0.454374783,12.55578088,215333.3333,-203333.3333,-370000.0,98568.05217,35.27666667,-17.63032341,12.17394638,-65.40834045,9.829999924,-166.003418,-408.1940613,49.0,0
-0.150666667,-0.228,-0.081,-1.634441667,0.398803767,14.06927387,212666.6667,-198666.6667,-368000.0,98570.61971,35.27333333,-17.63032341,12.17394638,-65.40834045,10.12999964,-166.003418,-407.6107941,50.0,0
-0.304,-0.255,-0.05,-1.53964405,0.34323275,15.58276685,210000.0,-194000.0,-366000.0,98573.18726,35.27,-17.63032341,12.17394638,-65.40834045,10.42999935,-166.003418,-407.0275269,51.0,0
-0.310666667,-0.242666667,-0.054,-1.457921967,0.434761483,14.96167902,209000.0,-189000.0,-365666.6667,98575.79346,35.27,-17.63032341,12.17394638,-65.40834045,10.97999954,-193.9994812,-405.8440857,52.0,0
-0.317333333,-0.230333333,-0.058,-1.376199883,0.526290217,14.34059118,208000.0,-184000.0,-365333.3333,98578.39966,35.27,-17.63032341,12.17394638,-65.40834045,11.15333303,-193.9994812,-405.4467977,52.66666667,0
-0.324,-0.218,-0.062,-1.2944778,0.61781895,13.71950335,207000.0,-179000.0,-365000.0,98581.00586,35.27,-17.63032341,12.17394638,-65.40834045,11.32666651,-193.9994812,-405.0495097,53.33333333,0
-0.271,-0.221,-0.0635,-1.250347875,0.622722275,13.57730693,203000.0,-165000.0,-368000.0,98585.02503,35.27,-17.63032341,12.17394638,-65.40834045,11.5,-193.9994812,-404.6522217,54.0,0
-0.218,-0.224,-0.065,-1.20621795,0.6276256,13.4351105,199000.0,-151000.0,-371000.0,98589.04419,35.27,-17.63032341,12.17394638,-65.40834045,11.5,-193.9994812,-404.6522217,54.0,0
-0.137,-0.2245,-0.0745,-1.16699135,0.779628675,13.2782041,192500.0,-133000.0,-370000.0,98594.22303,35.265,-17.63032341,12.17394638,-65.40834045,11.5,-193.9994812,-404.6522217,54.0,0
-0.056,-0.225,-0.084,-1.12776475,0.93163175,13.1212977,186000.0,-115000.0,-369000.0,98599.40186,35.26,-17.63032341,12.17394638,-65.40834045,11.5,-193.9994812,-404.6522217,54.0,0
-0.066,-0.222,-0.0935,-1.0983448,0.67665885,12.5721253,187500.0,-107000.0,-372000.0,98602.30103,35.255,-15.10395384,9.75006175,-64.00449562,11.73499966,-211.0208512,-404.052063,54.5,0
-0.076,-0.219,-0.103,-1.06892485,0.42168595,12.0229529,189000.0,-99000.0,-375000.0,98605.2002,35.25,-12.57758427,7.32617712,-62.60065079,11.96999931,-228.0422211,-403.4519043,55.0,0
0.015333333,-0.225666667,-0.102666667,-0.9610517,0.20593965,11.9837263,183333.3333,-90000.0,-368000.0,98606.57349,35.25,-12.57758427,7.32617712,-62.60065079,12.1949997,-228.0422211,-402.8432312,55.5,0
0.106666667,-0.232333333,-0.102333333,-0.85317855,-0.00980665,11.9444997,177666.6667,-81000.0,-361000.0,98607.94678,35.25,-12.57758427,7.32617712,-62.60065079,12.42000008,-228.0422211,-402.2345581,56.0,0
0.198,-0.239,-0.102,-0.7453054,-0.22555295,11.9052731,172000.0,-72000.0,-354000.0,98609.32007,35.25,-12.57758427,7.32617712,-62.60065079,12.84000015,-265.5939026,-401.0003967,58.0,0
0.224,-0.25025,-0.08025,-0.679110513,-0.213294638,12.31470074,171500.0,-72750.0,-355000.0,98610.87494,35.25,-12.57758427,7.32617712,-62.60065079,12.84000015,-265.5939026,-401.0003967,58.0,0
0.25,-0.2615,-0.0585,-0.612915625,-0.201036325,12.72412838,171000.0,-73500.0,-356000.0,98612.42981,35.25,-12.57758427,7.32617712,-62.60065079,12.97666677,-265.5939026,-400.6002401,58.33333333,0
0.276,-0.27275,-0.03675,-0.546720738,-0.188778013,13.13355601,170500.0,-74250.0,-357000.0,98613.98468,35.25,-12.57758427,7.32617712,-62.60065079,13.11333338,-265.5939026,-400.2000834,58.66666667,0
0.302,-0.284,-0.015,-0.48052585,-0.1765197,13.54298365,170000.0,-75000.0,-358000.0,98615.53955,35.25,-12.57758427,7.32617712,-62.60065079,13.25,-265.5939026,-399.7999268,59.0,0
0.2875,-0.2825,0.019,-0.406975975,-0.0196133,13.81266653,165500.0,-63000.0,-351000.0,98620.3888,35.25,-8.091044426,10.64044762,-60.58599854,13.61999989,-292.8317871,-398.616394,61.0,0
0.273,-0.281,0.053,-0.3334261,0.1372931,14.0823494,161000.0,-51000.0,-344000.0,98625.23804,35.25,-8.091044426,10.64044762,-60.58599854,13.61999989,-292.8317871,-398.616394,61.0,0
-0.022,-0.309,0.084,-0.26477955,-0.00980665,14.3373223,139000.0,-58000.0,-321000.0,98632.48291,35.24,-8.091044426,10.64044762,-60.58599854,13.61999989,-292.8317871,-398.616394,61.0,0
-0.054,-0.315333333,0.084666667,-0.232090717,-0.06864655,14.8864947,136333.3333,-60333.33333,-322000.0,98634.74731,35.23666667,-8.091044426,10.64044762,-60.58599854,13.79999972,-292.8317871,-398.0035553,61.5,0
-0.086,-0.321666667,0.085333333,-0.199401883,-0.12748645,15.4356671,133666.6667,-62666.66667,-323000.0,98637.01172,35.23333333,-8.091044426,10.64044762,-60.58599854,13.97999954,-292.8317871,-397.3907166,62.0,0
-0.118,-0.328,0.086,-0.16671305,-0.18632635,15.9848395,131000.0,-65000.0,-324000.0,98639.27612,35.23,-8.091044426,10.64044762,-60.58599854,14.0799996,-286.7866414,-396.9848938,62.66666667,0
-0.143666667,-0.342,0.098,-0.042495483,-0.196133,16.00118392,125000.0,-59000.0,-323000.0,98640.88338,35.23,-8.091044426,10.64044762,-60.58599854,14.17999967,-280.7414958,-396.5790711,63.33333333,0
-0.169333333,-0.356,0.11,0.081722083,-0.20593965,16.01752833,119000.0,-53000.0,-322000.0,98642.49064,35.23,-8.091044426,10.64044762,-60.58599854,14.27999973,-274.6963501,-396.1732483,64.0,0
-0.195,-0.37,0.122,0.20593965,-0.2157463,16.03387275,113000.0,-47000.0,-321000.0,98644.0979,35.23,-8.091044426,10.64044762,-60.58599854,14.54999924,-274.6963501,-394.9813843,65.0,0
-0.3205,-0.3375,0.145,0.0980665,0.2157463,15.9456129,106500.0,-40000.0,-322000.0,98645.55664,35.225,-8.091044426,10.64044762,-60.58599854,14.54999924,-274.6963501,-394.9813843,65.0,0
-0.446,-0.305,0.168,-0.00980665,0.6472389,15.85735305,100000.0,-33000.0,-323000.0,98647.01538,35.22,-8.091044426,10.64044762,-60.58599854,14.75,-299.5601807,-393.7978821,67.0,0
-0.4625,-0.31,0.1605,0.299102825,0.652142225,16.34278223,90000.0,-27500.0,-327500.0,98644.44275,35.22,-8.091044426,10.64044762,-60.58599854,14.75,-299.5601807,-393.7978821,67.0,0
-0.479,-0.315,0.153,0.6080123,0.65704555,16.8282114,80000.0,-22000.0,-332000.0,98641.87012,35.22,1.316865683,6.85642004,-62.13489151,14.75,-299.5601807,-393.7978821,67.0,0
-0.322666667,-0.301,0.133666667,0.653776667,0.777994233,17.45256812,72333.33333,-12666.66667,-328333.3333,98644.63705,35.21666667,1.316865683,6.85642004,-62.13489151,14.82499981,-299.5601807,-393.2104035,68.0,0
-0.166333333,-0.287,0.114333333,0.699541033,0.898942917,18.07692483,64666.66667,-3333.333333,-324666.6667,98647.40397,35.21333333,1.316865683,6.85642004,-62.13489151,14.89999962,-299.5601807,-392.6229248,69.0,0
