time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.airspeed,field.measured.pitch,field.measured.roll,field.measured.yaw,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
2018-10-05 19:56:53.200,0.5085,-0.277,0.186,-1.52003075,1.407254275,17.499966925000003,-237500.0,126000.0,-547000.0,97328.35083,39.82,0.0,-3.756761551,-25.86024666,-142.1260529,1.120000005,-1015.100281,124.661644,18.0
2018-10-05 19:56:53.240,0.504,-0.262,0.175,-1.50041745,1.42196425,17.5539035,-263000.0,111000.0,-548000.0,97330.59692,39.82,0.0,-3.756761551,-25.86024666,-142.1260529,1.120000005,-1015.100281,124.661644,18.0
2018-10-05 19:56:53.280,0.018,-0.2245,0.2105,-1.4709975000000002,1.456287525,16.6516917,-263500.0,102000.0,-548500.0,97329.0863,39.82,0.0,-1.13517952,-18.32700348,-146.2523804,1.059999943,-916.1003418,126.1248398,21.0
2018-10-05 19:56:53.320,-0.468,-0.187,0.246,-1.44157755,1.4906108,15.7494799,-264000.0,93000.0,-549000.0,97327.57568,39.82,0.0,-1.13517952,-18.32700348,-146.2523804,1.059999943,-916.1003418,126.1248398,21.0
2018-10-05 19:56:53.360,-0.5347500000000001,-0.156,0.2375,-1.466094175,1.446480875,15.3890855125,-259500.0,94500.0,-549250.0,97327.53906,39.8175,0.0,-1.13517952,-18.32700348,-146.2523804,0.9999999705,-902.5221863,126.8141785,22.0
2018-10-05 19:56:53.400,-0.6015,-0.125,0.2289999999999999,-1.4906108,1.40235095,15.028691125000002,-255000.0,96000.0,-549500.0,97327.50244,39.815,0.0,-1.13517952,-18.32700348,-146.2523804,0.939999998,-888.9440308,127.5035172,23.0
2018-10-05 19:56:53.440,-0.66825,-0.094,0.2205,-1.515127425,1.358221025,14.6682967375,-250500.0,97500.0,-549750.0,97327.46582,39.8125,0.0,-1.13517952,-18.32700348,-146.2523804,0.939999998,-888.9440308,127.5035172,23.0
2018-10-05 19:56:53.480,-0.735,-0.063,0.212,-1.53964405,1.3140911,14.30790235,-246000.0,99000.0,-550000.0,97327.4292,39.81,0.0,-1.13517952,-18.32700348,-146.2523804,0.939999998,-888.9440308,127.5035172,23.0
2018-10-05 19:56:53.520,-0.6955,-0.052,0.2,-1.5494507,1.446480875,13.606726875,-240000.0,118500.0,-537500.0,97324.172975,39.805,0.0,-1.13517952,-18.32700348,-146.2523804,0.769999981,-888.9440308,128.8484039,25.0
2018-10-05 19:56:53.560,-0.656,-0.041,0.188,-1.55925735,1.57887065,12.9055514,-234000.0,138000.0,-525000.0,97320.91675,39.8,0.0,-1.13517952,-18.32700348,-146.2523804,0.674999982,-870.25421145,129.47011565,26.0
2018-10-05 19:56:53.600,-0.6005,-0.0215,0.1265,-1.642613875,1.5102241,12.675095125,-235000.0,152000.0,-523500.0,97321.03882,39.8,0.0,-1.13517952,-18.32700348,-146.2523804,0.579999983,-851.5643921,130.0918274,27.0
2018-10-05 19:56:53.640,-0.545,-0.002,0.065,-1.7259704,1.44157755,12.44463885,-236000.0,166000.0,-522000.0,97321.16089,39.8,0.0,-0.622657061,-28.43767357,-150.8514557,0.579999983,-851.5643921,130.0918274,27.0
2018-10-05 19:56:53.680,-0.4665,-0.0045,0.03,-1.789713625,1.0787315,11.145257725,-229500.0,182500.0,-517000.0,97319.415285,39.8,0.0,-0.622657061,-28.43767357,-150.8514557,0.4799999889999999,-851.5643921,130.6924286,28.5
2018-10-05 19:56:53.720,-0.388,-0.007,-0.005,-1.85345685,0.71588545,9.8458766,-223000.0,199000.0,-512000.0,97317.66968,39.8,0.0,-0.622657061,-28.43767357,-150.8514557,0.379999995,-851.5643921,131.2930298,30.0
2018-10-05 19:56:53.760,-0.36825,-0.01725,-0.00325,-1.868166825,0.7060788,9.988073025,-225000.0,203500.0,-511000.0,97316.419985,39.7975,0.0,-0.622657061,-28.43767357,-150.8514557,0.2899999915,-836.48376465,131.8513565,31.0
2018-10-05 19:56:53.800,-0.3485,-0.0275,-0.0015,-1.8828768,0.69627215,10.13026945,-227000.0,208000.0,-510000.0,97315.17029,39.795,0.0,-0.622657061,-28.43767357,-150.8514557,0.199999988,-821.4031372,132.4096832,32.0
2018-10-05 19:56:53.840,-0.32875,-0.03775,0.00025,-1.897586775,0.6864655000000001,10.272465875,-229000.0,212500.0,-509000.0,97313.920595,39.7925,0.0,-0.622657061,-28.43767357,-150.8514557,0.199999988,-821.4031372,132.4096832,32.0
2018-10-05 19:56:53.880,-0.309,-0.048,0.002,-1.91229675,0.67665885,10.4146623,-231000.0,217000.0,-508000.0,97312.6709,39.79,0.0,-0.622657061,-28.43767357,-150.8514557,0.199999988,-821.4031372,132.4096832,32.0
2018-10-05 19:56:53.920,-0.359,-0.012,-0.004,-1.8632635,0.53936575,10.20872265,-237000.0,228000.0,-500000.0,97309.77173,39.79,0.0,-0.622657061,-28.43767357,-150.8514557,0.029999999,-821.4031372,133.4841003,34.0
2018-10-05 19:56:53.960,-0.316,-0.0013333333333333,-0.005,-1.8959523333333328,0.4445681333333333,9.662819133333334,-240000.0,232000.0,-500666.6666666667,97310.61605,39.79,0.0,-0.5558564815,-32.247511865,-150.99219515,-0.04,-804.9322204499999,153.44023894999998,35.0
2018-10-05 19:56:54.000,-0.273,0.0093333333333333,-0.006,-1.9286411666666667,0.3497705166666667,9.116915616666668,-243000.0,236000.0,-501333.3333333333,97311.46037,39.79,0.0,-0.489055902,-36.05735016,-151.1329346,-0.109999999,-788.4613037,173.3963776,36.0
2018-10-05 19:56:54.040,-0.23,0.02,-0.007,-1.96133,0.2549729,8.5710121,-246000.0,240000.0,-502000.0,97312.30469,39.79,0.0,-0.489055902,-36.05735016,-151.1329346,-0.109999999,-788.4613037,173.3963776,36.0
2018-10-05 19:56:54.080,0.2313333333333333,0.0253333333333333,-0.0443333333333333,-2.0201699,0.0457643666666666,8.50236555,-253000.0,243000.0,-501666.6666666667,97309.89583666666,39.78666666666667,0.0,-0.489055902,-36.05735016,-151.1329346,-0.209999993,-787.4613037,175.5179291,38.0
2018-10-05 19:56:54.120,0.6926666666666667,0.0306666666666666,-0.0816666666666666,-2.0790098,-0.1634441666666666,8.433719,-260000.0,246000.0,-501333.3333333333,97307.48698333334,39.78333333333333,0.0,-0.489055902,-36.05735016,-151.1329346,-0.209999993,-787.4613037,175.5179291,38.0
2018-10-05 19:56:54.160,1.154,0.036,-0.119,-2.1378497,-0.3726527,8.36507245,-267000.0,249000.0,-501000.0,97305.07813,39.78,0.0,-0.489055902,-36.05735016,-151.1329346,-0.209999993,-787.4613037,175.5179291,38.0
2018-10-05 19:56:54.200,1.565,0.066,-0.142,-2.093719775,-0.7011754750000001,8.948568125,-267000.0,237000.0,-506000.0,97304.19922,39.78,0.0,-0.489055902,-36.05735016,-151.1329346,-0.289999992,-762.4488525,177.6244965,40.0
2018-10-05 19:56:54.240,1.976,0.096,-0.165,-2.04958985,-1.02969825,9.5320638,-267000.0,225000.0,-511000.0,97303.32031,39.78,0.0,-0.4728272854999999,-28.992832185,-150.26527405000002,-0.319999993,-762.4488525,178.66812134999998,41.0
2018-10-05 19:56:54.280,2.017,0.152,-0.112,-2.04958985,-1.191507975,9.48303055,-259000.0,188000.0,-520000.0,97302.511595,39.775000000000006,0.0,-0.456598669,-21.92831421,-149.3976135,-0.349999994,-762.4488525,179.7117462,42.0
2018-10-05 19:56:54.320,2.058,0.208,-0.059,-2.04958985,-1.3533177,9.4339973,-251000.0,151000.0,-529000.0,97301.70288,39.77,0.0,-0.456598669,-21.92831421,-149.3976135,-0.349999994,-762.4488525,179.7117462,42.0
2018-10-05 19:56:54.360,1.91,0.2316666666666666,0.0383333333333333,-2.0463209666666664,-1.2160246,9.329393033333334,-240333.3333333333,119333.33333333331,-532666.6666666666,97301.87988333331,39.77,0.0,-0.456598669,-21.92831421,-149.3976135,-0.349999994,-762.4488525,179.7117462,42.0
2018-10-05 19:56:54.400,1.762,0.2553333333333333,0.1356666666666666,-2.043052083333333,-1.0787315,9.224788766666666,-229666.66666666663,87666.66666666666,-536333.3333333334,97302.05688666669,39.77,0.0,-0.456598669,-21.92831421,-149.3976135,-0.349999994,-762.4488525,179.7117462,42.0
2018-10-05 19:56:54.440,1.614,0.279,0.233,-2.0397832,-0.9414384,9.1201845,-219000.0,56000.0,-540000.0,97302.23389,39.77,0.0,-0.456598669,-21.92831421,-149.3976135,-0.399999976,-727.552002,181.7845306,44.0
2018-10-05 19:56:54.480,1.4860000000000002,0.2675,0.2705,-2.025073225,-0.818855275,8.615142025,-209000.0,15500.0,-537500.0,97301.101685,39.765,0.0,-0.456598669,-21.92831421,-149.3976135,-0.399999976,-727.552002,181.7845306,44.0
2018-10-05 19:56:54.520,1.358,0.256,0.308,-2.01036325,-0.69627215,8.11009955,-199000.0,-25000.0,-535000.0,97299.96948,39.76,0.0,-0.456598669,-21.92831421,-149.3976135,-0.469999999,-727.552002,183.8443604,46.0
2018-10-05 19:56:54.560,1.282,0.24075,0.31325,-2.0373315375,-0.593302325,7.761963475,-193500.0,-42500.0,-529750.0,97299.9176,39.76,0.0,-0.456598669,-21.92831421,-149.3976135,-0.469999999,-727.552002,183.8443604,46.0
2018-10-05 19:56:54.600,1.206,0.2255,0.3185,-2.064299825,-0.4903324999999999,7.4138274,-188000.0,-60000.0,-524500.0,97299.86572,39.76,0.0,-0.456598669,-21.92831421,-149.3976135,-0.469999999,-727.552002,183.8443604,46.0
2018-10-05 19:56:54.640,1.13,0.21025,0.32375,-2.0912681125,-0.387362675,7.065691325,-182500.0,-77500.0,-519250.0,97299.81384,39.76,0.0,-5.029158592,11.44957066,-152.2093353,-0.519999981,-704.3754883,185.8950653,48.0
2018-10-05 19:56:54.680,1.054,0.195,0.329,-2.1182364,-0.28439285,6.71755525,-177000.0,-95000.0,-514000.0,97299.76196,39.76,0.0,-5.029158592,11.44957066,-152.2093353,-0.519999981,-704.3754883,185.8950653,48.0
2018-10-05 19:56:54.720,0.903,0.163,0.312,-1.96133,0.10787315,6.22722275,-161000.0,-142000.0,-491000.0,97298.94409,39.75,0.0,-5.029158592,11.44957066,-152.2093353,-0.560000002,-704.3754883,187.9424896,50.0
2018-10-05 19:56:54.760,0.8135,0.135,0.2615,-1.9809433,0.308909475,6.4846473125,-156750.0,-151000.0,-486750.0,97298.62213,39.75,0.0,-5.029158592,11.44957066,-152.2093353,-0.560000002,-704.3754883,187.9424896,50.0
2018-10-05 19:56:54.800,0.724,0.107,0.211,-2.0005566,0.5099458,6.742071875000001,-152500.0,-160000.0,-482500.0,97298.30017,39.75,0.0,-5.029158592,11.44957066,-152.2093353,-0.560000002,-704.3754883,187.9424896,50.0
2018-10-05 19:56:54.840,0.6345000000000001,0.0789999999999999,0.1604999999999999,-2.0201699,0.710982125,6.9994964375,-148250.0,-169000.0,-478250.0,97297.97821,39.75,0.0,-5.029158592,11.44957066,-152.2093353,-0.560000002,-677.7637329,189.9673157,52.0
2018-10-05 19:56:54.880,0.545,0.051,0.11,-2.0397832,0.91201845,7.256921,-144000.0,-178000.0,-474000.0,97297.65625,39.75,0.0,-5.029158592,11.44957066,-152.2093353,-0.519999981,-677.7637329,192.0023193,54.0
2018-10-05 19:56:54.920,0.468,0.041,-0.049,-1.97113665,0.784532,7.75706015,-141000.0,-200000.0,-454000.0,97297.33276,39.75,0.0,-5.029158592,11.44957066,-152.2093353,-0.519999981,-677.7637329,192.0023193,54.0
2018-10-05 19:56:54.960,0.4193333333333333,0.043,-0.0866666666666666,-1.9645988833333332,0.784532,7.6688003,-137666.66666666666,-204666.66666666663,-448000.0,97298.9034,39.74666666666667,0.0,-5.3658823965,15.594580892499998,-153.34463117500002,-0.5049999805000001,-669.3688201750001,192.511199925,54.5
2018-10-05 19:56:55.000,0.3706666666666667,0.045,-0.1243333333333333,-1.9580611166666664,0.784532,7.58054045,-134333.33333333334,-209333.3333333333,-442000.0,97300.47404,39.74333333333333,0.0,-5.702606201,19.739591125,-154.47992705,-0.48999998,-660.9739074500001,193.02008055,55.0
2018-10-05 19:56:55.040,0.322,0.047,-0.162,-1.95152335,0.784532,7.4922806,-131000.0,-214000.0,-436000.0,97302.04468,39.74,0.0,-6.0393300055,23.8846013575,-155.615222925,-0.4749999795,-652.578994725,193.528961175,55.5
2018-10-05 19:56:55.080,0.3076666666666667,0.0383333333333333,-0.182,-1.9580611166666664,0.7812631166666667,7.740715733333333,-132000.0,-222333.3333333333,-433333.3333333333,97302.72013333334,39.736666666666665,0.0,-6.37605381,28.02961159,-156.7505188,-0.459999979,-644.184082,194.0378418,56.0
2018-10-05 19:56:55.120,0.2933333333333333,0.0296666666666666,-0.202,-1.9645988833333332,0.7779942333333333,7.989150866666667,-133000.0,-230666.66666666663,-430666.6666666667,97303.39558666668,39.73333333333333,0.0,-6.37605381,28.02961159,-156.7505188,-0.359999985,-644.184082,196.0652618,58.0
2018-10-05 19:56:55.160,0.279,0.021,-0.222,-1.97113665,0.77472535,8.237586,-134000.0,-239000.0,-428000.0,97304.07104,39.73,0.0,-6.37605381,28.02961159,-156.7505188,-0.29999999,-638.0453795999999,197.0770721,59.0
2018-10-05 19:56:55.200,0.202,0.006,-0.2465,-1.9221034,0.681562175,8.369975775,-126000.0,-244500.0,-422500.0,97304.3457,39.73,0.0,-6.37605381,28.02961159,-156.7505188,-0.239999995,-631.9066772,198.0888824,60.0
2018-10-05 19:56:55.240,0.125,-0.009,-0.271,-1.87307015,0.588399,8.50236555,-118000.0,-250000.0,-417000.0,97304.62036,39.73,0.0,-6.37605381,28.02961159,-156.7505188,-0.239999995,-631.9066772,198.0888824,60.0
2018-10-05 19:56:55.280,0.152,-0.0274999999999999,-0.2895,-1.907393425,0.44129925,8.6886919,-114500.0,-255000.0,-414000.0,97307.07092,39.73,0.0,-6.37605381,28.02961159,-156.7505188,-0.239999995,-631.9066772,198.0888824,60.0
2018-10-05 19:56:55.320,0.179,-0.046,-0.308,-1.9417167,0.2941995,8.87501825,-111000.0,-260000.0,-411000.0,97309.52148,39.73,0.0,-6.37605381,28.02961159,-156.7505188,-0.089999996,-631.9066772,200.1183624,62.0
2018-10-05 19:56:55.360,0.262,-0.06,-0.29425,-1.9024901,0.2525212375,9.2256059875,-109250.0,-263500.0,-410250.0,97310.4354825,39.7275,0.0,-9.056200027,32.86889648,-153.1623688,-0.089999996,-631.9066772,200.1183624,62.0
2018-10-05 19:56:55.400,0.345,-0.074,-0.2804999999999999,-1.8632635,0.210842975,9.576193725,-107500.0,-267000.0,-409500.0,97311.349485,39.725,0.0,-9.056200027,32.86889648,-153.1623688,0.079999998,-611.9390259,202.1440582,65.0
2018-10-05 19:56:55.440,0.428,-0.088,-0.26675,-1.8240369,0.1691647125,9.9267814625,-105750.0,-270500.0,-408750.0,97312.2634875,39.7225,0.0,-9.056200027,32.86889648,-153.1623688,0.1799999995,-611.9390259,203.1646576,66.0
2018-10-05 19:56:55.480,0.511,-0.102,-0.253,-1.7848103,0.12748645,10.2773692,-104000.0,-274000.0,-408000.0,97313.17749,39.72,0.0,-9.056200027,32.86889648,-153.1623688,0.280000001,-611.9390259,204.185257,67.0
2018-10-05 19:56:55.520,0.41,-0.086,-0.225,-1.7455837,0.14709975,9.414384,-86000.0,-289000.0,-391000.0,97315.08179,39.72,0.0,-9.056200027,32.86889648,-153.1623688,0.280000001,-611.9390259,204.185257,67.0
2018-10-05 19:56:55.560,0.3345,-0.1144999999999999,-0.2065,-1.73577705,0.220649625,10.07142955,-76500.0,-294500.0,-381000.0,97316.064455,39.72,0.0,-9.056200027,32.86889648,-153.1623688,0.280000001,-611.9390259,204.185257,67.0
2018-10-05 19:56:55.600,0.259,-0.143,-0.188,-1.7259704,0.2941995,10.7284751,-67000.0,-300000.0,-371000.0,97317.04712,39.72,0.0,-9.056200027,32.86889648,-153.1623688,0.48999998,-611.9390259,206.2092133,69.0
2018-10-05 19:56:55.640,0.20925,-0.15275,-0.1805,-1.691647125,0.3652977125,10.998157975000002,-73250.0,-305500.0,-368250.0,97319.2550675,39.7175,0.0,-9.056200027,32.86889648,-153.1623688,0.48999998,-611.9390259,206.2092133,69.0
2018-10-05 19:56:55.680,0.1595,-0.1624999999999999,-0.173,-1.65732385,0.436395925,11.26784085,-79500.0,-311000.0,-365500.0,97321.463015,39.715,0.0,-9.056200027,32.86889648,-153.1623688,0.48999998,-611.9390259,206.2092133,69.0
2018-10-05 19:56:55.720,0.10975,-0.17225,-0.1655,-1.623000575,0.5074941374999999,11.537523725,-85750.0,-316500.0,-362750.0,97323.6709625,39.7125,0.0,-10.53497982,40.67625046,-147.9545136,0.729999959,-595.7750244,208.2400818,71.0
2018-10-05 19:56:55.760,0.06,-0.182,-0.158,-1.5886773,0.57859235,11.8072066,-92000.0,-322000.0,-360000.0,97325.87891,39.71,0.0,-10.53497982,40.67625046,-147.9545136,0.849999964,-591.5848694,209.2538681,72.0
2018-10-05 19:56:55.800,0.108,-0.1815,-0.185,-1.6082906,0.691368825,11.5130071,-87000.0,-322000.0,-356000.0,97325.84534,39.71,0.0,-10.53497982,40.67625046,-147.9545136,0.969999969,-587.3947144,210.2676544,73.0
2018-10-05 19:56:55.840,0.156,-0.181,-0.212,-1.6279039,0.8041453,11.2188076,-82000.0,-322000.0,-352000.0,97325.81177,39.71,0.0,-10.53497982,40.67625046,-147.9545136,1.0533333223333332,-587.3947144,210.9474131,73.66666666666667
2018-10-05 19:56:55.880,0.129,-0.1915,-0.2334999999999999,-1.55925735,0.8776951749999999,11.792496625,-81500.0,-326500.0,-349000.0,97328.048705,39.705,0.0,-10.53497982,40.67625046,-147.9545136,1.1366666756666666,-587.3947144,211.6271718,74.33333333333333
2018-10-05 19:56:55.920,0.102,-0.202,-0.255,-1.4906108,0.95124505,12.36618565,-81000.0,-331000.0,-346000.0,97330.28564,39.7,0.0,-10.53497982,40.67625046,-147.9545136,1.220000029,-587.3947144,212.3069305,75.0
2018-10-05 19:56:55.960,0.0813333333333333,-0.2143333333333333,-0.2703333333333333,-1.4677286166666668,0.7191543333333333,12.134094933333332,-81333.33333333333,-333333.3333333333,-343666.6666666667,97332.03531666666,39.7,0.0,-10.53497982,40.67625046,-147.9545136,1.350000024,-588.73403935,213.32736205,76.0
2018-10-05 19:56:56.000,0.0606666666666666,-0.2266666666666666,-0.2856666666666667,-1.4448464333333333,0.4870636166666667,11.902004216666668,-81666.66666666667,-335666.6666666667,-341333.3333333333,97333.78499333332,39.7,0.0,-10.53497982,40.67625046,-147.9545136,1.480000019,-590.0733643,214.3477936,77.0
2018-10-05 19:56:56.040,0.04,-0.239,-0.301,-1.42196425,0.2549729,11.6699135,-82000.0,-338000.0,-339000.0,97335.53467,39.7,0.0,-10.53497982,40.67625046,-147.9545136,1.480000019,-590.0733643,214.3477936,77.0
2018-10-05 19:56:56.080,0.0945,-0.2405,-0.2714999999999999,-1.377834325,0.2157463,12.057276175,-66000.0,-334500.0,-334500.0,97340.145875,39.7,0.0,-10.53497982,40.67625046,-147.9545136,1.75,-590.0733643,216.3955383,79.0
2018-10-05 19:56:56.120,0.149,-0.242,-0.242,-1.3337044,0.1765197,12.44463885,-50000.0,-331000.0,-330000.0,97344.75708,39.7,0.0,-10.53497982,40.67625046,-147.9545136,1.75,-590.0733643,216.3955383,79.0
2018-10-05 19:56:56.160,0.1523333333333333,-0.2606666666666666,-0.229,-1.3140911,0.3007372666666666,12.7878716,-49666.66666666666,-333000.0,-328333.3333333333,97346.38672,39.696666666666665,0.0,-10.53497982,40.67625046,-147.9545136,1.8899999855,-583.8192749,217.41104125,80.0
2018-10-05 19:56:56.200,0.1556666666666666,-0.2793333333333333,-0.216,-1.2944778,0.4249548333333333,13.13110435,-49333.333333333336,-335000.0,-326666.6666666667,97348.01636,39.693333333333335,0.0,-10.53497982,40.67625046,-147.9545136,2.029999971,-577.5651855,218.4265442,81.0
2018-10-05 19:56:56.240,0.159,-0.298,-0.203,-1.2748645,0.5491724,13.4743371,-49000.0,-337000.0,-325000.0,97349.646,39.69,0.0,-10.81904411,43.34856033,-138.1087952,2.029999971,-577.5651855,218.4265442,81.0
2018-10-05 19:56:56.280,0.1335,-0.3035,-0.2135,-1.2160246,0.5491724,13.79795655,-50500.0,-341500.0,-321000.0,97351.876835,39.69,0.0,-10.81904411,43.34856033,-138.1087952,2.329999924,-577.5651855,220.4644623,83.0
2018-10-05 19:56:56.320,0.108,-0.309,-0.224,-1.1571847,0.5491724,14.121576,-52000.0,-346000.0,-317000.0,97354.10767,39.69,0.0,-10.81904411,43.34856033,-138.1087952,2.329999924,-577.5651855,220.4644623,83.0
2018-10-05 19:56:56.360,0.1159999999999999,-0.308,-0.2255,-1.14737805,0.5982056499999999,14.0038962,-45500.0,-346000.0,-312000.0,97354.202275,39.685,0.0,-10.81904411,43.34856033,-138.1087952,2.4024999145,-576.64093015,220.96868135,83.5
2018-10-05 19:56:56.400,0.124,-0.307,-0.227,-1.1375714,0.6472389,13.8862164,-39000.0,-346000.0,-307000.0,97354.29688,39.68,0.0,-10.81904411,43.34856033,-138.1087952,2.474999905,-575.7166748,221.4729004,84.0
2018-10-05 19:56:56.440,0.1,-0.30725,-0.2355,-1.1449263875,0.7109821249999999,13.675373425,-40250.0,-347750.0,-305750.0,97355.1544225,39.68,0.0,-10.81904411,43.34856033,-138.1087952,2.623333216,-575.1005045666666,222.4775441666667,85.0
2018-10-05 19:56:56.480,0.076,-0.3075,-0.244,-1.1522813749999998,0.77472535,13.46453045,-41500.0,-349500.0,-304500.0,97356.011965,39.68,0.0,-10.81904411,43.34856033,-138.1087952,2.771666527,-574.4843343333333,223.4821879333333,86.0
2018-10-05 19:56:56.520,0.0519999999999999,-0.3077499999999999,-0.2525,-1.1596363625,0.838468575,13.253687475,-42750.0,-351250.0,-303250.0,97356.8695075,39.68,0.0,-10.81904411,43.34856033,-138.1087952,2.919999838,-573.8681641,224.4868317,87.0
2018-10-05 19:56:56.560,0.028,-0.308,-0.261,-1.16699135,0.9022118,13.0428445,-44000.0,-353000.0,-302000.0,97357.72705,39.68,0.0,-10.3276352865,44.09113121,-134.67765045,2.99499988575,-575.87069705,224.98401645,87.5
2018-10-05 19:56:56.600,0.054,-0.3085,-0.295,-1.12776475,0.81395195,12.655481825,-43500.0,-355000.0,-300500.0,97363.05237,39.675,0.0,-9.836226463,44.83370209,-131.2465057,3.0699999335,-577.8732299999999,225.4812012,88.0
2018-10-05 19:56:56.640,0.08,-0.309,-0.329,-1.08853815,0.7256921,12.26811915,-43000.0,-357000.0,-299000.0,97368.37769,39.67,0.0,-9.836226463,44.83370209,-131.2465057,3.220000029,-581.8782959,226.4755707,89.0
2018-10-05 19:56:56.680,0.057,-0.3299999999999999,-0.317,-1.04931155,0.6766588499999999,13.126201025,-39500.0,-359000.0,-296000.0,97371.356205,39.67,0.0,-9.836226463,44.83370209,-131.2465057,3.370000005,-581.8782959,227.46185305,90.0
2018-10-05 19:56:56.720,0.034,-0.351,-0.305,-1.01008495,0.6276256,13.9842829,-36000.0,-361000.0,-293000.0,97374.33472,39.67,0.0,-9.836226463,44.83370209,-131.2465057,3.519999981,-581.8782959,228.4481354,91.0
2018-10-05 19:56:56.760,-0.0133333333333333,-0.3553333333333333,-0.3083333333333333,-0.9414384,0.5818612333333333,14.38635555,-32333.33333333333,-360666.6666666667,-291000.0,97374.00106,39.67,0.0,-9.836226463,44.83370209,-131.2465057,3.519999981,-581.8782959,228.4481354,91.0
2018-10-05 19:56:56.800,-0.0606666666666666,-0.3596666666666666,-0.3116666666666666,-0.8727918499999999,0.5360968666666667,14.7884282,-28666.666666666668,-360333.3333333333,-289000.0,97373.6674,39.67,0.0,-9.836226463,44.83370209,-131.2465057,3.819999933,-580.473877,230.3620605,93.0
2018-10-05 19:56:56.840,-0.108,-0.364,-0.315,-0.8041453,0.4903325,15.19050085,-25000.0,-360000.0,-287000.0,97373.33374,39.67,0.0,-9.7688117025,44.647248270000006,-128.97263525,3.89749997825,-580.473877,230.8436012,93.5
2018-10-05 19:56:56.880,-0.1265,-0.3745,-0.2895,-0.784532,0.5295591,15.940709575,-19500.0,-358500.0,-289000.0,97377.227785,39.665,0.0,-9.701396942,44.46079445,-126.6987648,3.9750000235,-580.473877,231.3251419,94.0
2018-10-05 19:56:56.920,-0.145,-0.385,-0.264,-0.7649187,0.5687857,16.6909183,-14000.0,-357000.0,-291000.0,97381.12183,39.66,0.0,-9.6339821815,44.27434063,-124.42489435,4.19249993525,-580.2336425999999,232.73347855,95.5
