time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,fault_state,field.airspeed
07:59.3,0.576666667,-0.009666667,-0.141333333,-0.444568133,0.51975245,10.60752642,370000,-523333.3333,-232000,98192.25464,30.26,-1.969999909,-294.7063599,-330.8745422,16,-4.020919323,18.40514183,-74.86309814,0,0
07:59.4,0.538333333,-0.019333333,-0.142666667,-0.467450317,0.59820565,11.05536343,378000,-532666.6667,-223000,98190.99731,30.26,-1.969999909,-294.7063599,-330.8745422,16,-4.020919323,18.40514183,-74.86309814,0,0
07:59.4,0.5,-0.029,-0.144,-0.4903325,0.67665885,11.50320045,386000,-542000,-214000,98189.73999,30.26,-2.059999943,-282.5881958,-329.2769165,17,-5.174681664,29.40755272,-73.03495026,0,0
07:59.4,0.469,0.002,-0.151333333,-0.428223717,0.555710167,10.87884373,376666.6667,-542666.6667,-214333.3333,98189.60978,30.25666667,-2.059999943,-282.5881958,-329.2769165,17,-5.174681664,29.40755272,-73.03495026,0,0
07:59.5,0.438,0.033,-0.158666667,-0.366114933,0.434761483,10.25448702,367333.3333,-543333.3333,-214666.6667,98189.47958,30.25333333,-2.149999857,-282.5881958,-327.7046204,19,-5.174681664,29.40755272,-73.03495026,0,0
07:59.5,0.407,0.064,-0.166,-0.30400615,0.3138128,9.6301303,358000,-544000,-215000,98189.34937,30.25,-2.149999857,-282.5881958,-327.7046204,19,-5.174681664,29.40755272,-73.03495026,0,0
07:59.6,0.4185,0.044,-0.147,-0.40207265,0.269682875,9.517353825,347000,-535000,-214000,98189.24256,30.25,-2.149999857,-282.5881958,-327.7046204,19,-5.174681664,29.40755272,-73.03495026,0,0
07:59.6,0.43,0.024,-0.128,-0.50013915,0.22555295,9.40457735,336000,-526000,-213000,98189.13574,30.25,-2.230000019,-287.2568054,-326.1407776,21,-5.174681664,29.40755272,-73.03495026,0,0
07:59.6,0.305,0.021666667,-0.113666667,-0.650507783,0.2549729,9.479761667,330333.3333,-524666.6667,-213666.6667,98188.82446,30.24666667,-2.230000019,-287.2568054,-326.1407776,21,-5.174681664,29.40755272,-73.03495026,0,0
07:59.7,0.18,0.019333333,-0.099333333,-0.800876417,0.28439285,9.554945983,324666.6667,-523333.3333,-214333.3333,98188.51318,30.24333333,-2.264999986,-287.2568054,-325.3672486,21.5,-5.174681664,29.40755272,-73.03495026,0,0
07:59.7,0.055,0.017,-0.085,-0.95124505,0.3138128,9.6301303,319000,-522000,-215000,98188.2019,30.24,-2.299999952,-287.2568054,-324.5937195,22,-5.174681664,29.40755272,-73.03495026,0,0
07:59.8,-0.0745,0.0165,-0.099,-1.122861425,0.132389775,8.629852,302500,-515000,-216000,98187.59155,30.24,-2.319999933,-287.2386933,-323.8371582,23,-5.174681664,29.40755272,-73.03495026,0,0
07:59.8,-0.204,0.016,-0.113,-1.2944778,-0.04903325,7.6295737,286000,-508000,-217000,98186.9812,30.24,-2.339999914,-287.2205811,-323.0805969,24,-5.174681664,29.40755272,-73.03495026,0,0
07:59.8,-0.16,0.007333333,-0.105333333,-1.281402267,-0.00980665,8.041453,282333.3333,-496333.3333,-226000,98185.46549,30.24,-2.339999914,-287.2205811,-323.0805969,24,-7.405406475,35.29732132,-70.48937225,0,0
07:59.9,-0.116,-0.001333333,-0.097666667,-1.268326733,0.02941995,8.4533323,278666.6667,-484666.6667,-235000,98183.94979,30.24,-2.34499991,-287.2205811,-322.3282623,24.5,-7.405406475,35.29732132,-70.48937225,0,0
07:59.9,-0.072,-0.01,-0.09,-1.2552512,0.06864655,8.8652116,275000,-473000,-244000,98182.43408,30.24,-2.349999905,-287.2205811,-321.5759277,25,-7.405406475,35.29732132,-70.48937225,0,0
08:00.0,-0.1345,0.028,-0.0915,-1.24544455,0.48052585,7.742350175,260500,-463500,-253000,98184.24988,30.235,-2.339999915,-290.9940796,-320.8404999,26,-7.405406475,35.29732132,-70.48937225,0,0
08:00.0,-0.197,0.066,-0.093,-1.2356379,0.89240515,6.61948875,246000,-454000,-262000,98186.06567,30.23,-2.329999924,-294.7675781,-320.105072,27,-7.405406475,35.29732132,-70.48937225,0,0
08:00.0,-0.175,0.074,-0.11,-1.397447625,0.897308475,6.251739375,236500,-439500,-272500,98184.90295,30.23,-2.329999924,-294.7675781,-320.105072,27,-7.405406475,35.29732132,-70.48937225,0,0
08:00.1,-0.153,0.082,-0.127,-1.55925735,0.9022118,5.88399,227000,-425000,-283000,98183.74023,30.23,-2.289999962,-294.7675781,-318.651123,29,-7.405406475,35.29732132,-70.48937225,0,0
08:00.1,-0.197666667,0.087333333,-0.142,-1.6671305,0.934900633,5.926485483,222000,-418000,-287333.3333,98185.70149,30.22666667,-2.289999962,-294.7675781,-318.651123,29,-7.405406475,35.29732132,-70.48937225,0,0
08:00.2,-0.242333333,0.092666667,-0.157,-1.77500365,0.967589467,5.968980967,217000,-411000,-291666.6667,98187.66276,30.22333333,-2.289999962,-294.7675781,-318.651123,29,-7.405406475,35.29732132,-70.48937225,0,0
08:00.2,-0.287,0.098,-0.172,-1.8828768,1.0002783,6.01147645,212000,-404000,-296000,98189.62402,30.22,-2.190000057,-287.0942993,-317.2224731,30,-7.405406475,35.29732132,-70.48937225,0,0
08:00.2,-0.287,0.113666667,-0.216333333,-1.876339033,0.87279185,4.811796267,207666.6667,-398000,-301333.3333,98189.49381,30.22,-2.190000057,-287.0942993,-317.2224731,30,-7.405406475,35.29732132,-70.48937225,0,0
08:00.3,-0.287,0.129333333,-0.260666667,-1.869801267,0.7453054,3.612116083,203333.3333,-392000,-306666.6667,98189.36361,30.22,-2.125,-287.0942993,-316.5166321,31,-7.405406475,35.29732132,-70.48937225,0,0
08:00.3,-0.287,0.145,-0.305,-1.8632635,0.61781895,2.4124359,199000,-386000,-312000,98189.2334,30.22,-2.059999943,-287.0942993,-315.810791,32,-7.405406475,35.29732132,-70.48937225,0,0
08:00.4,-0.271,0.1235,-0.323,-1.8632635,0.61781895,2.79489525,204000,-374000,-318000,98188.26905,30.22,-2.059999943,-287.0942993,-315.810791,32,-11.64151192,29.91648102,-68.25047302,0,0
08:00.4,-0.255,0.102,-0.341,-1.8632635,0.61781895,3.1773546,209000,-362000,-324000,98187.30469,30.22,-1.849999905,-272.6135254,-314.4243164,34,-11.64151192,29.91648102,-68.25047302,0,0
08:00.4,-0.218,0.081666667,-0.341,-1.95152335,0.379190467,3.9814999,210333.3333,-357333.3333,-327666.6667,98188.18156,30.21666667,-1.714999915,-272.6135254,-313.7311707,34.5,-11.64151192,29.91648102,-68.25047302,0,0
08:00.5,-0.181,0.061333333,-0.341,-2.0397832,0.140561983,4.7856452,211666.6667,-352666.6667,-331333.3333,98189.05843,30.21333333,-1.579999924,-272.6135254,-313.0380249,35,-11.64151192,29.91648102,-68.25047302,0,0
08:00.5,-0.144,0.041,-0.341,-2.12804305,-0.0980665,5.5897905,213000,-348000,-335000,98189.9353,30.21,-1.579999924,-272.6135254,-313.0380249,35,-11.64151192,29.91648102,-68.25047302,0,0
08:00.6,0.0675,0.096,-0.329,-2.172172975,-0.0588399,4.1580196,221500,-340000,-334000,98190.75928,30.21,-1.409999967,-260.9940491,-312.3617553,36,-11.64151192,29.91648102,-68.25047302,0,0
08:00.6,0.279,0.151,-0.317,-2.2163029,-0.0196133,2.7262487,230000,-332000,-333000,98191.58325,30.21,-1.24000001,-249.3745728,-311.6854858,37,-11.64151192,29.91648102,-68.25047302,0,0
08:00.6,0.158,0.119,-0.3185,-2.1770763,0.44129925,2.83412185,235000,-331500,-331000,98197.23206,30.21,-1.140000001,-249.3745728,-311.3473358,37.25,-11.64151192,29.91648102,-68.25047302,0,0
08:00.7,0.037,0.087,-0.32,-2.1378497,0.9022118,2.941995,240000,-331000,-329000,98202.88086,30.21,-1.039999992,-249.3745728,-311.0091858,37.5,-11.64151192,29.91648102,-68.25047302,0,0
08:00.7,0.201,0.0205,-0.302,-2.04958985,0.95124505,5.271074375,246000,-329000,-328500,98201.69678,30.205,-0.939999983,-249.3745728,-310.6710357,37.75,-13.06285143,29.469172,-66.73620319,0,0
08:00.8,0.365,-0.046,-0.284,-1.96133,1.0002783,7.60015375,252000,-327000,-328000,98200.5127,30.2,-0.839999974,-249.3745728,-310.3328857,38,-14.48419094,29.02186299,-65.22193337,0,0
08:00.8,0.25525,-0.02425,-0.286,-2.027524888,0.956148375,7.703123575,254250,-327000,-326500,98202.0279,30.2,-0.379999995,-252.8100891,-309.0141907,40,-17.32686996,28.12724495,-62.19339371,0,0
08:00.8,0.1455,-0.0025,-0.288,-2.093719775,0.91201845,7.8060934,256500,-327000,-325000,98203.5431,30.2,-0.379999995,-252.8100891,-309.0141907,40,-17.32686996,28.12724495,-62.19339371,0,0
08:00.9,0.03575,0.01925,-0.29,-2.159914663,0.867888525,7.909063225,258750,-327000,-323500,98205.05829,30.2,-0.134999998,-252.8100891,-308.3548279,40.5,-17.32686996,28.12724495,-62.19339371,0,0
08:00.9,-0.074,0.041,-0.292,-2.22610955,0.8237586,8.01203305,261000,-327000,-322000,98206.57349,30.2,0.109999999,-252.8100891,-307.6954651,41,-17.32686996,28.12724495,-62.19339371,0,0
08:01.0,-0.221,0.004,-0.2935,-2.14765635,0.573689025,7.14904785,267000,-323500,-320500,98209.23768,30.195,0.109999999,-252.8100891,-307.6954651,41,-17.32686996,28.12724495,-62.19339371,0,0
08:01.0,-0.368,-0.033,-0.295,-2.06920315,0.32361945,6.28606265,273000,-320000,-319000,98211.90186,30.19,0.629999995,-215.3980255,-306.4190369,43,-17.32686996,28.12724495,-62.19339371,0,0
08:01.0,-0.28,-0.030333333,-0.277333333,-2.0593965,0.392266,6.671790883,276666.6667,-313666.6667,-322000,98214.12964,30.19,0.629999995,-215.3980255,-306.4190369,43,-17.32686996,28.12724495,-62.19339371,0,0
08:01.1,-0.192,-0.027666667,-0.259666667,-2.04958985,0.46091255,7.057519117,280333.3333,-307333.3333,-325000,98216.35743,30.19,1.179999948,-215.3980255,-305.1256104,44,-17.32686996,28.12724495,-62.19339371,0,0
08:01.1,-0.104,-0.025,-0.242,-2.0397832,0.5295591,7.44324735,284000,-301000,-328000,98218.58521,30.19,1.179999948,-215.3980255,-305.1256104,44,-18.63712502,26.72072602,-59.26473427,0,0
08:01.2,-0.175,-0.017,-0.21,-2.12804305,0.2549729,7.683510275,287000,-294000,-331000,98220.70618,30.185,1.179999948,-215.3980255,-305.1256104,44,-19.94738007,25.31420708,-56.33607483,0,0
08:01.2,-0.246,-0.009,-0.178,-2.2163029,-0.0196133,7.9237732,290000,-287000,-334000,98222.82715,30.18,1.75,-229.2272644,-303.8829956,46,-19.94738007,25.31420708,-56.33607483,0,0
08:01.2,-0.235666667,-0.011333333,-0.166,-2.124774167,0.16671305,7.632842583,289666.6667,-284000,-336666.6667,98226.37533,30.18,1.75,-229.2272644,-303.8829956,46,-19.94738007,25.31420708,-56.33607483,0,0
08:01.3,-0.225333333,-0.013666667,-0.154,-2.033245433,0.3530394,7.341911967,289333.3333,-281000,-339333.3333,98229.9235,30.18,2.349999905,-229.2272644,-302.6233521,47,-19.94738007,25.31420708,-56.33607483,0,0
08:01.3,-0.215,-0.016,-0.142,-1.9417167,0.53936575,7.05098135,289000,-278000,-342000,98233.47168,30.18,2.349999905,-229.2272644,-302.6233521,47,-19.94738007,25.31420708,-56.33607483,0,0
08:01.4,-0.101,-0.013,-0.1415,-1.956426675,0.446202575,7.899256575,291000,-272000,-344500,98235.71472,30.18,2.349999905,-229.2272644,-302.6233521,47,-19.94738007,25.31420708,-56.33607483,0,0
08:01.4,0.013,-0.01,-0.141,-1.97113665,0.3530394,8.7475318,293000,-266000,-347000,98237.95776,30.18,2.970000029,-225.4617615,-301.397644,49,-19.94738007,25.31420708,-56.33607483,0,0
08:01.4,-0.008,-0.004666667,-0.117,-1.967867767,0.415148183,9.156142217,295666.6667,-263000,-346666.6667,98241.14583,30.18,2.970000029,-225.4617615,-301.397644,49,-19.94738007,25.31420708,-56.33607483,0,0
08:01.5,-0.029,0.000666667,-0.093,-1.964598883,0.477256967,9.564752633,298333.3333,-260000,-346333.3333,98244.3339,30.18,3.289999962,-225.4617615,-300.7890167,49.5,-19.94738007,25.31420708,-56.33607483,0,0
08:01.5,-0.05,0.006,-0.069,-1.96133,0.53936575,9.97336305,301000,-257000,-346000,98247.52197,30.18,3.609999895,-225.4617615,-300.1803894,50,-19.94738007,25.31420708,-56.33607483,0,0
08:01.6,-0.0165,-0.0085,-0.065,-2.04958985,0.367749375,10.38033903,298500,-258000,-344500,98249.29505,30.175,3.609999895,-225.4617615,-300.1803894,50,-21.2357254,21.47881126,-53.14622498,0,0
08:01.6,0.017,-0.023,-0.061,-2.1378497,0.196133,10.787315,296000,-259000,-343000,98251.06812,30.17,4.269999981,-234.9258423,-298.980011,52,-21.2357254,21.47881126,-53.14622498,0,0
08:01.6,-0.089666667,-0.013333333,-0.063666667,-2.180345183,0.10787315,10.34928463,298000,-258000,-343333.3333,98253.7557,30.17,4.269999981,-234.9258423,-298.980011,52,-21.2357254,21.47881126,-53.14622498,0,0
08:01.7,-0.196333333,-0.003666667,-0.066333333,-2.222840667,0.0196133,9.911254267,300000,-257000,-343666.6667,98256.44328,30.17,4.589999914,-234.9258423,-298.3798218,53,-21.2357254,21.47881126,-53.14622498,0,0
08:01.7,-0.303,0.006,-0.069,-2.26533615,-0.06864655,9.4732239,302000,-256000,-344000,98259.13086,30.17,4.909999847,-234.9258423,-297.7796326,54,-21.2357254,21.47881126,-53.14622498,0,0
08:01.8,-0.312,0.0065,-0.055,-2.162366325,0.259876225,9.0613446,303500,-251000,-346000,98263.2843,30.165,4.909999847,-234.9258423,-297.7796326,54,-21.2357254,21.47881126,-53.14622498,0,0
08:01.8,-0.321,0.007,-0.041,-2.0593965,0.588399,8.6494653,305000,-246000,-348000,98267.43774,30.16,5.229999781,-251.4741822,-297.1920929,54.5,-21.2357254,21.47881126,-53.14622498,0,0
08:01.8,-0.327333333,0.002666667,-0.039666667,-2.06920315,0.601474533,9.1005712,303000,-242333.3333,-351666.6667,98270.88216,30.16,5.549999714,-268.022522,-296.6045532,55,-21.2357254,21.47881126,-53.14622498,0,0
08:01.9,-0.333666667,-0.001666667,-0.038333333,-2.0790098,0.614550067,9.5516771,301000,-238666.6667,-355333.3333,98274.32658,30.16,6.210000038,-268.022522,-295.4211121,57,-21.65736389,17.99850273,-52.31105804,0,0
08:01.9,-0.34,-0.006,-0.037,-2.08881645,0.6276256,10.002783,299000,-235000,-359000,98277.771,30.16,6.210000038,-268.022522,-295.4211121,57,-21.65736389,17.99850273,-52.31105804,0,0
08:02.0,-0.353,0.0205,-0.037,-2.221206225,0.67665885,9.919426475,302000,-227000,-364500,98281.77796,30.16,6.869999886,-296.3903503,-294.2292175,58,-21.65736389,17.99850273,-52.31105804,0,0
08:02.0,-0.366,0.047,-0.037,-2.353596,0.7256921,9.83606995,305000,-219000,-370000,98285.78491,30.16,7.089999835,-296.3903503,-293.837504,58.66666667,-21.65736389,17.99850273,-52.31105804,0,0
08:02.0,-0.3465,0.04825,-0.0595,-2.348692675,0.708530463,9.764971738,304750,-215750,-371750,98288.57117,30.16,7.309999784,-296.3903503,-293.4457906,59.33333333,-21.65736389,17.99850273,-52.31105804,0,0
08:02.1,-0.327,0.0495,-0.082,-2.34378935,0.691368825,9.693873525,304500,-212500,-373500,98291.35742,30.16,7.529999733,-296.3903503,-293.0540771,60,-21.65736389,17.99850273,-52.31105804,0,0
08:02.1,-0.3075,0.05075,-0.1045,-2.338886025,0.674207188,9.622775313,304250,-209250,-375250,98294.14368,30.16,7.529999733,-296.3903503,-293.0540771,60,-21.65736389,17.99850273,-52.31105804,0,0
08:02.2,-0.288,0.052,-0.127,-2.3339827,0.65704555,9.5516771,304000,-206000,-377000,98296.92993,30.16,7.529999733,-296.3903503,-293.0540771,60,-21.65736389,17.99850273,-52.31105804,0,0
08:02.2,-0.315,0.019,-0.133,-2.18688295,0.5295591,9.22805765,310000,-189000,-380000,98301.15356,30.15,8.199999809,-324.9157104,-291.8706055,61,-21.65736389,17.99850273,-52.31105804,0,0
08:02.2,-0.284333333,0.021333333,-0.123,-2.209765133,0.477256967,8.705036317,309000,-184666.6667,-382666.6667,98304.53084,30.15,8.199999809,-324.9157104,-291.8706055,61,-21.65736389,17.99850273,-52.31105804,0,0
08:02.3,-0.253666667,0.023666667,-0.113,-2.232647317,0.424954833,8.182014983,308000,-180333.3333,-385333.3333,98307.90812,30.15,8.859999657,-324.9157104,-290.70401,63,-21.65736389,17.99850273,-52.31105804,0,0
08:02.3,-0.223,0.026,-0.103,-2.2555295,0.3726527,7.65899365,307000,-176000,-388000,98311.2854,30.15,8.859999657,-324.9157104,-290.70401,63,-22.20208073,13.64795494,-51.30256653,0,0
08:02.4,-0.054,-0.004,-0.071,-2.50069575,-0.588399,10.13026945,313000,-164000,-390000,98322.15576,30.14,8.859999657,-324.9157104,-290.70401,63,-22.74679756,9.29740715,-50.29407501,0,0
08:02.4,-0.068,-0.01075,-0.03225,-2.498244088,-0.546720738,9.9635564,313250,-162750,-390750,98324.49188,30.14,9.550000191,-337.914856,-289.5121155,65,-22.74679756,9.29740715,-50.29407501,0,0
08:02.4,-0.082,-0.0175,0.0065,-2.495792425,-0.505042475,9.79684335,313500,-161500,-391500,98326.828,30.14,9.550000191,-337.914856,-289.5121155,65,-22.74679756,9.29740715,-50.29407501,0,0
08:02.5,-0.096,-0.02425,0.04525,-2.493340763,-0.463364213,9.6301303,313750,-160250,-392250,98329.16412,30.14,9.894999981,-337.914856,-288.9203644,65.5,-22.74679756,9.29740715,-50.29407501,0,0
08:02.5,-0.11,-0.031,0.084,-2.4908891,-0.42168595,9.46341725,314000,-159000,-393000,98331.50024,30.14,10.23999977,-337.914856,-288.3286133,66,-22.74679756,9.29740715,-50.29407501,0,0
08:02.6,-0.0555,-0.014,0.1055,-2.476179125,0.240262925,9.11037785,315500,-157500,-393000,98334.48792,30.14,10.23999977,-337.914856,-288.3286133,66,-22.74679756,9.29740715,-50.29407501,0,0
08:02.6,-0.001,0.003,0.127,-2.46146915,0.9022118,8.75733845,317000,-156000,-393000,98337.47559,30.14,10.93999958,-367.967041,-287.1620789,68,-22.74679756,9.29740715,-50.29407501,0,0
08:02.6,-0.145,0.010333333,0.092666667,-2.546460117,0.810683067,8.436987883,315000,-156666.6667,-393333.3333,98340.17131,30.14,10.93999958,-367.967041,-287.1620789,68,-22.74679756,9.29740715,-50.29407501,0,0
08:02.7,-0.289,0.017666667,0.058333333,-2.631451083,0.719154333,8.116637317,313000,-157333.3333,-393666.6667,98342.86702,30.14,11.64999962,-367.967041,-285.9617615,70,-22.70510864,7.253025055,-50.96229553,0,0
08:02.7,-0.433,0.025,0.024,-2.71644205,0.6276256,7.79628675,311000,-158000,-394000,98345.56274,30.14,11.64999962,-367.967041,-285.9617615,70,-22.70510864,7.253025055,-50.96229553,0,0
08:02.8,-0.321,0.087,-0.001,-2.5889556,1.42196425,3.04986815,307000,-149000,-395000,98357.42188,30.13,11.64999962,-367.967041,-285.9617615,70,-22.70510864,7.253025055,-50.96229553,0,0
08:02.8,-0.30275,0.081,-0.0415,-2.723797038,1.475900825,4.6483521,307000,-147000,-395000,98361.01075,30.13,12.00499964,-377.639679,-285.3783875,70.5,-22.70510864,7.253025055,-50.96229553,0,0
08:02.8,-0.2845,0.075,-0.082,-2.858638475,1.5298374,6.24683605,307000,-145000,-395000,98364.59961,30.13,12.35999966,-387.3123169,-284.7950134,71,-22.70510864,7.253025055,-50.96229553,0,0
08:02.9,-0.26625,0.069,-0.1225,-2.993479913,1.583773975,7.84532,307000,-143000,-395000,98368.18848,30.13,13.11999989,-387.3123169,-283.6116028,73,-22.70510864,7.253025055,-50.96229553,0,0
08:02.9,-0.248,0.063,-0.163,-3.12832135,1.63771055,9.44380395,307000,-141000,-395000,98371.77734,30.13,13.11999989,-387.3123169,-283.6116028,73,-22.70510864,7.253025055,-50.96229553,0,0
08:03.0,-0.197,0.0505,-0.2215,-3.0008349,1.613193925,10.39995233,309500,-134500,-396500,98375.56763,30.13,13.11999989,-387.3123169,-283.6116028,73,-22.70510864,7.253025055,-50.96229553,0,0
08:03.0,-0.146,0.038,-0.28,-2.87334845,1.5886773,11.3561007,312000,-128000,-398000,98379.35791,30.13,13.92000008,-407.1161194,-282.4027405,75,-23.92495155,1.330679893,-49.96125031,0,0
08:03.0,-0.031666667,0.002,-0.289333333,-2.928919467,0.885867383,11.83008878,314000,-123333.3333,-395666.6667,98383.21126,30.12666667,13.92000008,-407.1161194,-282.4027405,75,-23.92495155,1.330679893,-49.96125031,0,0
08:03.1,0.082666667,-0.034,-0.298666667,-2.984490483,0.183057467,12.30407687,316000,-118666.6667,-393333.3333,98387.06462,30.12333333,14.29999971,-407.1161194,-281.8025666,75.5,-23.92495155,1.330679893,-49.96125031,0,0
08:03.1,0.197,-0.07,-0.308,-3.0400615,-0.51975245,12.77806495,318000,-114000,-391000,98390.91797,30.12,14.67999935,-407.1161194,-281.2023926,76,-23.92495155,1.330679893,-49.96125031,0,0
08:03.2,0.3345,-0.0305,-0.262,-3.005738225,-0.2941995,10.0420096,320500,-112500,-391500,98395.19654,30.12,15.04999971,-401.4557801,-280.5853119,77,-23.92495155,1.330679893,-49.96125031,0,0
08:03.2,0.472,0.009,-0.216,-2.97141495,-0.06864655,7.30595425,323000,-111000,-392000,98399.4751,30.12,15.42000008,-395.7954407,-279.9682312,78,-23.92495155,1.330679893,-49.96125031,0,0
08:03.2,0.229666667,-0.014666667,-0.178,-2.915843933,0.169981933,7.642649233,322333.3333,-112333.3333,-394666.6667,98401.36312,30.11666667,15.42000008,-395.7954407,-279.9682312,78,-23.92495155,1.330679893,-49.96125031,0,0
08:03.3,-0.012666667,-0.038333333,-0.14,-2.860272917,0.408610417,7.979344217,321666.6667,-113666.6667,-397333.3333,98403.25114,30.11333333,15.79500008,-395.7954407,-279.3468628,79,-23.92495155,1.330679893,-49.96125031,0,0
08:03.3,-0.255,-0.062,-0.102,-2.8047019,0.6472389,8.3160392,321000,-115000,-400000,98405.13916,30.11,16.17000008,-395.7954407,-278.7254944,80,-23.92495155,1.330679893,-49.96125031,0,0
08:03.4,-0.274,-0.0675,-0.0785,-2.6674088,0.81395195,8.14932615,321000,-112000,-399500,98407.77893,30.11,16.17000008,-395.7954407,-278.7254944,80,-23.92495155,1.330679893,-49.96125031,0,0
08:03.4,-0.293,-0.073,-0.055,-2.5301157,0.980665,7.9826131,321000,-109000,-399000,98410.4187,30.11,16.92000008,-451.6401367,-277.4744263,82,-23.28697395,1.490390182,-44.53149796,0,0
08:03.4,-0.272666667,-0.070666667,-0.040333333,-2.6085689,0.709347683,8.057797417,318666.6667,-105000,-401333.3333,98414.69523,30.11,16.92000008,-451.6401367,-277.4744263,82,-23.28697395,1.490390182,-44.53149796,0,0
08:03.5,-0.252333333,-0.068333333,-0.025666667,-2.6870221,0.438030367,8.132981733,316333.3333,-101000,-403666.6667,98418.97176,30.11,17.69000053,-451.6401367,-276.2232361,83,-23.28697395,1.490390182,-44.53149796,0,0
08:03.5,-0.232,-0.066,-0.011,-2.7654753,0.16671305,8.20816605,314000,-97000,-406000,98423.24829,30.11,17.69000053,-451.6401367,-276.2232361,83,-23.28697395,1.490390182,-44.53149796,0,0
08:03.6,-0.202,-0.043,-0.011,-2.986124925,-0.299102825,8.164036125,319000,-94500,-406000,98428.68958,30.105,17.69000053,-451.6401367,-276.2232361,83,-23.28697395,1.490390182,-44.53149796,0,0
08:03.6,-0.172,-0.02,-0.011,-3.20677455,-0.7649187,8.1199062,324000,-92000,-406000,98434.13086,30.1,18.09500027,-452.5335388,-275.5892487,84,-23.28697395,1.490390182,-44.53149796,0,0
08:03.6,-0.075,-0.007,-0.007,-3.164279067,-0.777994233,8.626583117,323333.3333,-89666.66667,-407333.3333,98437.51017,30.1,18.5,-453.4269409,-274.9552612,85,-23.28697395,1.490390182,-44.53149796,0,0
08:03.7,0.022,0.006,-0.003,-3.121783583,-0.791069767,9.133260033,322666.6667,-87333.33333,-408666.6667,98440.88949,30.1,18.5,-453.4269409,-274.9552612,85,-23.28697395,1.490390182,-44.53149796,0,0
08:03.7,0.119,0.019,0.001,-3.0792881,-0.8041453,9.63993695,322000,-85000,-410000,98444.2688,30.1,19.30999947,-453.4269409,-273.7126465,87,-22.99753571,-0.689312756,-44.14139175,0,0
08:03.8,0.354,0.019,0.131,-3.20677455,-0.53936575,10.81673495,319000,-94000,-407000,98456.7688,30.1,19.30999947,-453.4269409,-273.7126465,87,-22.99753571,-0.689312756,-44.14139175,0,0
