time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,fault_state,field.airspeed
55:46.0,0.019,0.089,-0.246,-1.9809433,0.6472389,5.8643767,44000,-312000,-352000,97471.88721,41.82,-0.689999967,-437.7918091,-182.5157013,29,-6.933647393,32.62090301,-67.6661892,0,0
55:46.0,-0.015,0.084333333,-0.244333333,-2.04958985,0.709347683,6.080123,59333.33333,-313000,-346666.6667,97471.90349,41.81666667,-0.579999983,-422.0996704,-181.6238861,30,-8.225959299,33.53633118,-66.84318924,0,0
55:46.1,-0.049,0.079666667,-0.242666667,-2.1182364,0.771456467,6.2958693,74666.66667,-314000,-341333.3333,97471.91976,41.81333333,-0.489999989,-422.0996704,-181.0406189,30.66666667,-9.087500569,34.14661662,-66.2945226,0,0
55:46.1,-0.083,0.075,-0.241,-2.18688295,0.83356525,6.5116156,90000,-315000,-336000,97471.93604,41.81,-0.399999996,-422.0996704,-180.4573517,31.33333333,-9.94904184,34.75690206,-65.74585597,0,0
55:46.2,-0.081,0.064666667,-0.247333333,-2.150925233,0.487063617,7.34518085,97333.33333,-313333.3333,-334666.6667,97473.16488,41.80666667,-0.310000002,-422.0996704,-179.8740845,32,-10.81058311,35.3671875,-65.19718933,0,0
55:46.2,-0.079,0.054333333,-0.253666667,-2.114967517,0.140561983,8.1787461,104666.6667,-311666.6667,-333333.3333,97474.39372,41.80333333,-0.150000001,-408.192627,-179.0118714,33,-10.81058311,35.3671875,-65.19718933,0,0
55:46.2,-0.077,0.044,-0.26,-2.0790098,-0.20593965,9.01231135,112000,-310000,-332000,97475.62256,41.8,0.01,-394.2855835,-178.1496582,34,-10.81058311,35.3671875,-65.19718933,0,0
55:46.3,-0.019,0.056,-0.239,-2.162366325,-0.1176798,8.517075525,121500,-309000,-332000,97478.93982,41.8,0.01,-394.2855835,-178.1496582,34,-10.81058311,35.3671875,-65.19718933,0,0
55:46.3,0.039,0.068,-0.218,-2.24572285,-0.02941995,8.0218397,131000,-308000,-332000,97482.25708,41.8,0.01,-394.2855835,-178.1496582,34,-10.81058311,35.3671875,-65.19718933,0,0
55:46.4,0.0395,0.057,-0.1995,-2.231012875,0.4511059,7.889449925,131000,-308000,-332000,97482.25708,41.8,0.340000004,-394.2855835,-176.5011749,36,-10.81058311,35.3671875,-65.19718933,0,0
55:46.4,0.04,0.046,-0.181,-2.2163029,0.93163175,7.75706015,131000,-308000,-332000,97482.25708,41.8,0.699999988,-370.4715576,-174.8443604,38,-10.81058311,35.3671875,-65.19718933,0,0
55:46.4,-0.0185,0.029,-0.181,-2.2359162,1.06892485,8.0806796,137500,-306500,-329500,97483.34961,41.795,0.699999988,-370.4715576,-174.8443604,38,-14.94083595,34.36810303,-61.70885849,0,0
55:46.5,-0.077,0.012,-0.181,-2.2555295,1.20621795,8.40429905,144000,-305000,-327000,97484.44214,41.79,0.699999988,-370.4715576,-174.8443604,38,-14.94083595,34.36810303,-61.70885849,0,0
55:46.5,-0.126666667,0.016,-0.191,-2.24572285,1.18660465,8.319308083,147333.3333,-304666.6667,-327000,97486.15112,41.79,0.889999956,-370.4715576,-174.0243912,39,-14.94083595,34.36810303,-61.70885849,0,0
55:46.6,-0.176333333,0.02,-0.201,-2.2359162,1.16699135,8.234317117,150666.6667,-304333.3333,-327000,97487.86011,41.79,1.079999924,-370.4715576,-173.204422,40,-14.94083595,34.36810303,-61.70885849,0,0
55:46.6,-0.226,0.024,-0.211,-2.22610955,1.14737805,8.14932615,154000,-304000,-327000,97489.56909,41.79,1.079999924,-370.4715576,-173.204422,40,-14.94083595,34.36810303,-61.70885849,0,0
55:46.6,-0.247,0.029333333,-0.222333333,-2.1966896,1.150646933,7.613229283,157666.6667,-302000,-327333.3333,97490.19368,41.78666667,1.279999972,-376.5554352,-172.3929138,41,-14.94083595,34.36810303,-61.70885849,0,0
55:46.7,-0.268,0.034666667,-0.233666667,-2.16726965,1.153915817,7.077132417,161333.3333,-300000,-327666.6667,97490.81828,41.78333333,1.480000019,-382.6393127,-171.5814056,42,-14.94083595,34.36810303,-61.70885849,0,0
55:46.7,-0.289,0.04,-0.245,-2.1378497,1.1571847,6.54103555,165000,-298000,-328000,97491.44287,41.78,1.699999988,-382.6393127,-170.7783661,42.5,-16.01103783,32.51492501,-60.43503952,0,0
55:46.8,-0.2145,0.037,-0.238,-2.221206225,1.12776475,6.8254284,176000,-286000,-332500,97497.80579,41.78,1.919999957,-382.6393127,-169.9753265,43,-17.0812397,30.66174698,-59.16122055,0,0
55:46.8,-0.14,0.034,-0.231,-2.30456275,1.0983448,7.10982125,187000,-274000,-337000,97504.1687,41.78,1.919999957,-382.6393127,-169.9753265,43,-17.0812397,30.66174698,-59.16122055,0,0
55:46.8,-0.172,0.03,-0.224333333,-2.3339827,0.915287333,7.1588545,187000,-274000,-337000,97504.1687,41.78,2.149999917,-378.6382599,-169.176506,44,-17.0812397,30.66174698,-59.16122055,0,0
55:46.9,-0.204,0.026,-0.217666667,-2.36340265,0.732229867,7.20788775,187000,-274000,-337000,97504.1687,41.78,2.379999876,-374.637207,-168.3776855,45,-17.0812397,30.66174698,-59.16122055,0,0
55:46.9,-0.236,0.022,-0.211,-2.3928226,0.5491724,7.256921,187000,-274000,-337000,97504.1687,41.78,2.624999881,-374.637207,-167.5873184,46,-17.0812397,30.66174698,-59.16122055,0,0
55:47.0,-0.206,0.016,-0.2085,-2.397725925,0.181423025,8.085582925,192000,-263500,-344000,97511.34949,41.77,2.869999886,-374.637207,-166.7969513,47,-17.0812397,30.66174698,-59.16122055,0,0
55:47.0,-0.176,0.01,-0.206,-2.40262925,-0.18632635,8.91424485,197000,-253000,-351000,97518.53027,41.76,2.869999886,-374.637207,-166.7969513,47,-17.0812397,30.66174698,-59.16122055,0,0
55:47.0,-0.177666667,0.009,-0.2,-2.386284833,0.032688833,8.976353633,197000,-253000,-351000,97518.53027,41.76,3.399999857,-363.0073547,-165.2415009,49,-17.0812397,30.66174698,-59.16122055,0,0
55:47.1,-0.179333333,0.008,-0.194,-2.369940417,0.251704017,9.038462417,197000,-253000,-351000,97518.53027,41.76,3.399999857,-363.0073547,-165.2415009,49,-17.0812397,30.66174698,-59.16122055,0,0
55:47.1,-0.181,0.007,-0.188,-2.353596,0.4707192,9.1005712,197000,-253000,-351000,97518.53027,41.76,3.399999857,-363.0073547,-165.2415009,49,-17.0812397,30.66174698,-59.16122055,0,0
55:47.2,-0.172,0,-0.174,-2.329079375,0.593302325,9.03192465,201000,-248500,-354500,97521.48743,41.755,3.939999819,-363.0073547,-163.7114868,51,-17.0812397,30.66174698,-59.16122055,0,0
55:47.2,-0.163,-0.007,-0.16,-2.30456275,0.71588545,8.9632781,205000,-244000,-358000,97524.44458,41.75,3.939999819,-363.0073547,-163.7114868,51,-20.20022392,24.7323761,-54.26299286,0,0
55:47.2,-0.171666667,0.001333333,-0.160333333,-2.30456275,0.454374783,9.113646733,208000,-238000,-360333.3333,97528.33252,41.75,4.489999771,-368.8861694,-162.1898193,53,-20.20022392,24.7323761,-54.26299286,0,0
55:47.3,-0.180333333,0.009666667,-0.160666667,-2.30456275,0.192864117,9.264015367,211000,-232000,-362666.6667,97532.22046,41.75,4.774999857,-368.8861694,-161.4374924,54,-20.20022392,24.7323761,-54.26299286,0,0
55:47.3,-0.189,0.018,-0.161,-2.30456275,-0.06864655,9.414384,214000,-226000,-365000,97536.1084,41.75,5.059999943,-368.8861694,-160.6851654,55,-20.20022392,24.7323761,-54.26299286,0,0
55:47.4,-0.1955,0.0275,-0.159,-2.329079375,0.338329425,9.1986377,214000,-226000,-365000,97536.1084,41.75,5.059999943,-368.8861694,-160.6851654,55,-20.20022392,24.7323761,-54.26299286,0,0
55:47.4,-0.202,0.037,-0.157,-2.353596,0.7453054,8.9828914,214000,-226000,-365000,97536.1084,41.75,5.059999943,-368.8861694,-160.6851654,55,-20.20022392,24.7323761,-54.26299286,0,0
55:47.4,-0.236666667,0.028,-0.161,-2.369940417,0.5099458,9.09076455,215333.3333,-222666.6667,-365333.3333,97538.35856,41.74666667,5.639999866,-374.6641235,-159.2058716,56,-20.20022392,24.7323761,-54.26299286,0,0
55:47.5,-0.271333333,0.019,-0.165,-2.386284833,0.2745862,9.1986377,216666.6667,-219333.3333,-365666.6667,97540.60873,41.74333333,5.639999866,-374.6641235,-159.2058716,56,-20.20022392,24.7323761,-54.26299286,0,0
55:47.5,-0.306,0.01,-0.169,-2.40262925,0.0392266,9.30651085,218000,-216000,-366000,97542.85889,41.74,5.934999943,-374.6641235,-158.4662247,57,-20.94207382,22.38388443,-52.82416916,0,0
55:47.6,-0.273,0.02,-0.174,-2.387919275,0.308909475,9.3555441,218500,-211000,-370000,97545.44373,41.735,6.230000019,-374.6641235,-157.7265778,58,-21.68392372,20.03539276,-51.38534546,0,0
55:47.6,-0.24,0.03,-0.179,-2.3732093,0.57859235,9.40457735,219000,-206000,-374000,97548.02856,41.73,6.230000019,-374.6641235,-157.7265778,58,-21.68392372,20.03539276,-51.38534546,0,0
55:47.6,-0.227333333,0.030333333,-0.181,-2.3928226,0.523021333,8.564474333,220666.6667,-201666.6667,-374666.6667,97553.84725,41.73,6.829999924,-375.9666443,-156.2472839,60,-21.68392372,20.03539276,-51.38534546,0,0
55:47.7,-0.214666667,0.030666667,-0.183,-2.4124359,0.467450317,7.724371317,222333.3333,-197333.3333,-375333.3333,97559.66593,41.73,6.829999924,-375.9666443,-156.2472839,60,-21.68392372,20.03539276,-51.38534546,0,0
55:47.7,-0.202,0.031,-0.185,-2.4320492,0.4118793,6.8842683,224000,-193000,-376000,97565.48462,41.73,6.829999924,-375.9666443,-156.2472839,60,-21.68392372,20.03539276,-51.38534546,0,0
55:47.8,-0.176,0.026666667,-0.180333333,-2.448393617,0.428223717,7.1000146,226666.6667,-185000,-378000,97567.91382,41.72666667,7.429999828,-375.9666443,-154.7763824,62,-21.68392372,20.03539276,-51.38534546,0,0
55:47.8,-0.15,0.022333333,-0.175666667,-2.464738033,0.444568133,7.3157609,229333.3333,-177000,-380000,97570.34302,41.72333333,7.734999895,-383.757309,-154.0663223,63,-21.68392372,20.03539276,-51.38534546,0,0
55:47.8,-0.124,0.018,-0.171,-2.48108245,0.46091255,7.5315072,232000,-169000,-382000,97572.77222,41.72,8.039999962,-391.5479736,-153.3562622,64,-21.68392372,20.03539276,-51.38534546,0,0
55:47.9,-0.1045,0.0035,-0.152,-2.505599075,0.2353596,7.97280645,233500,-165500,-382500,97576.76392,41.715,8.039999962,-391.5479736,-153.3562622,64,-21.68392372,20.03539276,-51.38534546,0,0
55:47.9,-0.085,-0.011,-0.133,-2.5301157,0.00980665,8.4141057,235000,-162000,-383000,97580.75562,41.71,8.68999958,-391.5479736,-151.8938751,66,-21.68392372,20.03539276,-51.38534546,0,0
55:48.0,-0.1265,0,-0.1,-2.5105024,-0.171616375,8.6494653,235000,-162000,-383000,97580.75562,41.71,8.68999958,-391.5479736,-151.8938751,66,-23.40660667,14.47402096,-47.27495193,0,0
55:48.0,-0.168,0.011,-0.067,-2.4908891,-0.3530394,8.8848249,235000,-162000,-383000,97580.75562,41.71,8.68999958,-391.5479736,-151.8938751,66,-23.40660667,14.47402096,-47.27495193,0,0
55:48.0,-0.167,0.00875,-0.04875,-2.525212375,-0.210842975,9.103022863,235000,-158750,-384000,97585.45075,41.7075,9.359999657,-397.0182495,-150.4483032,68,-23.40660667,14.47402096,-47.27495193,0,0
55:48.1,-0.166,0.0065,-0.0305,-2.55953565,-0.06864655,9.321220825,235000,-155500,-385000,97590.14588,41.705,9.699999809,-397.0182495,-149.7340164,68.5,-23.40660667,14.47402096,-47.27495193,0,0
55:48.1,-0.165,0.00425,-0.01225,-2.593858925,0.073549875,9.539418788,235000,-152250,-386000,97594.841,41.7025,10.03999996,-397.0182495,-149.0197296,69,-23.40660667,14.47402096,-47.27495193,0,0
55:48.2,-0.164,0.002,0.006,-2.6281822,0.2157463,9.75761675,235000,-149000,-387000,97599.53613,41.7,10.03999996,-397.0182495,-149.0197296,69,-23.40660667,14.47402096,-47.27495193,0,0
55:48.2,-0.208,0.019,0.018,-2.5889556,-0.2941995,8.1787461,235000,-141000,-390000,97606.14624,41.7,10.03999996,-397.0182495,-149.0197296,69,-23.40660667,14.47402096,-47.27495193,0,0
55:48.2,-0.223,0.012,0.016,-2.623278875,0.2157463,8.026743025,235000,-141000,-390000,97606.14624,41.7,10.71999931,-412.7120972,-147.6080627,71,-23.40660667,14.47402096,-47.27495193,0,0
55:48.3,-0.238,0.005,0.014,-2.65760215,0.7256921,7.87473995,235000,-141000,-390000,97606.14624,41.7,10.71999931,-412.7120972,-147.6080627,71,-23.40660667,14.47402096,-47.27495193,0,0
55:48.3,-0.245,-0.00125,0.009,-2.679667113,0.625173937,8.107647888,234750,-137750,-391250,97610.47363,41.6975,11.07499933,-412.7120972,-146.889534,72,-23.569911,12.2688284,-47.07312775,0,0
55:48.4,-0.252,-0.0075,0.004,-2.701732075,0.524655775,8.340555825,234500,-134500,-392500,97614.80103,41.695,11.42999935,-412.7120972,-146.1710052,73,-23.73321533,10.06363583,-46.87130356,0,0
55:48.4,-0.259,-0.01375,-0.001,-2.723797038,0.424137613,8.573463763,234250,-131250,-393750,97619.12842,41.6925,11.42999935,-412.7120972,-146.1710052,73,-23.73321533,10.06363583,-46.87130356,0,0
55:48.4,-0.266,-0.02,-0.006,-2.745862,0.32361945,8.8063717,234000,-128000,-395000,97623.45581,41.69,12.13999939,-432.7119751,-144.7593384,75,-23.73321533,10.06363583,-46.87130356,0,0
55:48.5,-0.302,-0.022,-0.059,-2.7066354,-0.06864655,8.7279185,234000,-128000,-395000,97623.45581,41.69,12.13999939,-432.7119751,-144.7593384,75,-23.73321533,10.06363583,-46.87130356,0,0
55:48.5,-0.267666667,-0.028,-0.073,-2.719710933,0.228821833,9.048269067,232333.3333,-125000,-398000,97626.78019,41.68666667,12.50499964,-432.7119751,-144.0449982,76,-23.73321533,10.06363583,-46.87130356,0,0
55:48.6,-0.233333333,-0.034,-0.087,-2.732786467,0.526290217,9.368619633,230666.6667,-122000,-401000,97630.10458,41.68333333,12.86999989,-432.7119751,-143.330658,77,-23.73321533,10.06363583,-46.87130356,0,0
55:48.6,-0.199,-0.04,-0.101,-2.745862,0.8237586,9.6889702,229000,-119000,-404000,97633.42896,41.68,12.86999989,-432.7119751,-143.330658,77,-23.73321533,10.06363583,-46.87130356,0,0
55:48.6,-0.146666667,-0.051333333,-0.095,-2.811239667,0.859716317,9.280359783,212000,-110000,-409000,97639.5752,41.67666667,13.23999978,-435.2263489,-142.6163712,78,-23.73321533,10.06363583,-46.87130356,0,0
55:48.7,-0.094333333,-0.062666667,-0.089,-2.876617333,0.895674033,8.871749367,195000,-101000,-414000,97645.72144,41.67333333,13.60999966,-437.7407227,-141.9020844,79,-23.73321533,10.06363583,-46.87130356,0,0
55:48.7,-0.042,-0.074,-0.083,-2.941995,0.93163175,8.46313895,178000,-92000,-419000,97651.86768,41.67,14.34999943,-437.7407227,-140.4734802,81,-23.33045006,5.189941406,-45.5372963,0,0
55:48.8,-0.077333333,-0.098,-0.074,-2.870079567,0.797607533,8.5906254,164000,-87000,-421000,97655.2592,41.67,14.34999943,-437.7407227,-140.4734802,81,-23.33045006,5.189941406,-45.5372963,0,0
55:48.8,-0.112666667,-0.122,-0.065,-2.798164133,0.663583317,8.71811185,150000,-82000,-423000,97658.65072,41.67,14.34999943,-437.7407227,-140.4734802,81,-23.33045006,5.189941406,-45.5372963,0,0
55:48.8,-0.148,-0.146,-0.056,-2.7262487,0.5295591,8.8455983,136000,-77000,-425000,97662.04224,41.67,14.72999955,-447.4106904,-139.7549744,82,-23.33045006,5.189941406,-45.5372963,0,0
55:48.9,-0.1675,-0.1625,-0.0465,-2.63798885,0.20593965,9.340834125,136000,-77000,-425000,97665.20081,41.665,15.10999966,-457.080658,-139.0364685,83,-23.33045006,5.189941406,-45.5372963,0,0
55:48.9,-0.187,-0.179,-0.037,-2.549729,-0.1176798,9.83606995,136000,-77000,-425000,97668.35938,41.66,15.10999966,-457.080658,-139.0364685,83,-23.33045006,5.189941406,-45.5372963,0,0
55:49.0,-0.084,-0.185,-0.024666667,-2.55953565,-0.035957717,10.89845703,97000,-66333.33333,-434000,97672.57487,41.66,15.88000011,-457.080658,-137.5909729,85,-23.33045006,5.189941406,-45.5372963,0,0
55:49.0,0.019,-0.191,-0.012333333,-2.5693423,0.045764367,11.96084412,58000,-55666.66667,-443000,97676.79037,41.66,15.88000011,-457.080658,-137.5909729,85,-23.33045006,5.189941406,-45.5372963,0,0
55:49.0,0.122,-0.197,2.41E-17,-2.57914895,0.12748645,13.0232312,19000,-45000,-452000,97681.00586,41.66,16.26999998,-442.1727143,-136.8681946,86,-22.58874178,4.673404813,-45.21215058,0,0
55:49.1,0.186,-0.192,0.026,-2.28494945,0.2157463,12.4936721,19000,-45000,-452000,97681.00586,41.66,16.65999985,-427.2647705,-136.1454163,87,-21.8470335,4.15686822,-44.88700486,0,0
55:49.1,0.127,-0.215333333,0.038,-2.1770763,0.26477955,13.81756985,-26666.66667,-38333.33333,-462333.3333,97686.58854,41.65666667,17.39999962,-427.2647705,-134.6914825,89,-20.36361694,3.123795033,-44.23671341,0,0
55:49.2,0.068,-0.238666667,0.05,-2.06920315,0.3138128,15.1414676,-72333.33333,-31666.66667,-472666.6667,97692.17123,41.65333333,17.39999962,-427.2647705,-134.6914825,89,-20.36361694,3.123795033,-44.23671341,0,0
55:49.2,0.009,-0.262,0.062,-1.96133,0.36284605,16.46536535,-118000,-25000,-483000,97697.75391,41.65,17.63666598,-433.8250325,-134.2040202,89.33333333,-20.36361694,3.123795033,-44.23671341,0,0
55:49.2,-0.0135,-0.2655,0.0655,-1.887780125,0.4314926,16.38691215,-118000,-25000,-483000,97697.75391,41.65,17.87333234,-440.3852946,-133.7165578,89.66666667,-20.36361694,3.123795033,-44.23671341,0,0
55:49.3,-0.036,-0.269,0.069,-1.81423025,0.50013915,16.30845895,-118000,-25000,-483000,97697.75391,41.65,18.1099987,-446.9455566,-133.2290955,90,-20.36361694,3.123795033,-44.23671341,0,0
55:49.3,-0.087,-0.280666667,0.063666667,-1.690012683,0.588399,16.71380048,-151333.3333,-19333.33333,-489000,97701.80461,41.64666667,18.76000023,-446.9455566,-131.7412872,92,-20.36361694,3.123795033,-44.23671341,0,0
55:49.4,-0.138,-0.292333333,0.058333333,-1.565795117,0.67665885,17.11914202,-184666.6667,-13666.66667,-495000,97705.85531,41.64333333,18.76000023,-446.9455566,-131.7412872,92,-20.36361694,3.123795033,-44.23671341,0,0
55:49.4,-0.189,-0.304,0.053,-1.44157755,0.7649187,17.52448355,-218000,-8000,-501000,97709.90601,41.64,18.76000023,-446.9455566,-131.7412872,92,-20.36361694,3.123795033,-44.23671341,0,0
55:49.4,-0.2515,-0.293,0.0295,-1.368027675,0.71588545,17.22538073,-287500,5500,-515500,97714.51416,41.64,19.31999969,-490.9431458,-130.236618,95,-15.27530289,3.422442913,-45.00396347,0,0
55:49.5,-0.314,-0.282,0.006,-1.2944778,0.6668522,16.9262779,-357000,19000,-530000,97719.12231,41.64,19.31999969,-490.9431458,-130.236618,95,-15.27530289,3.422442913,-45.00396347,0,0
55:49.5,-0.299666667,-0.280666667,0.001666667,-1.160453583,0.67665885,16.73668267,-382666.6667,24666.66667,-536333.3333,97722.74983,41.63666667,19.56999969,-490.9431458,-129.4758377,96,-15.27530289,3.422442913,-45.00396347,0,0
55:49.6,-0.285333333,-0.279333333,-0.002666667,-1.026429367,0.6864655,16.54708743,-408333.3333,30333.33333,-542666.6667,97726.37736,41.63333333,19.81999969,-490.9431458,-128.7150574,97,-15.27530289,3.422442913,-45.00396347,0,0
55:49.6,-0.271,-0.278,-0.007,-0.89240515,0.69627215,16.3574922,-434000,36000,-549000,97730.00488,41.63,20.23999977,-560.0385742,-127.1765976,99,-15.27530289,3.422442913,-45.00396347,0,0
55:49.6,-0.314,-0.267,-0.0145,-0.89240515,0.642335575,15.43076378,-487500,54500,-564000,97732.55615,41.63,20.23999977,-560.0385742,-127.1765976,99,-15.27530289,3.422442913,-45.00396347,0,0
