time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,fault_state,field.airspeed
18:08.1,0.342,-0.045,-0.266,-0.81395195,0.48052585,9.4339973,275000,-483000,-230000,98389.12964,32.6,1.24000001,-410.1369934,-399.9361877,25,1.210835814,36.15477753,-64.61774445,0,0
18:08.1,0.301,-0.042,-0.253333333,-0.9022118,0.447837017,9.24767095,270666.6667,-477333.3333,-232000,98389.72982,32.59666667,1.289999962,-397.5452423,-399.2218933,26,1.210835814,36.15477753,-64.61774445,0,0
18:08.2,0.26,-0.039,-0.240666667,-0.99047165,0.415148183,9.0613446,266333.3333,-471666.6667,-234000,98390.33,32.59333333,1.339999914,-384.9534912,-398.5075989,27,1.210835814,36.15477753,-64.61774445,0,0
18:08.2,0.219,-0.036,-0.228,-1.0787315,0.38245935,8.87501825,262000,-466000,-236000,98390.93018,32.59,1.339999914,-384.9534912,-398.5075989,27,1.210835814,36.15477753,-64.61774445,0,0
18:08.2,0.1445,-0.0385,-0.2305,-1.04931155,0.44129925,9.8262633,254000,-464000,-235000,98390.58838,32.59,1.339999914,-384.9534912,-398.5075989,27,1.210835814,36.15477753,-64.61774445,0,0
18:08.3,0.07,-0.041,-0.233,-1.0198916,0.50013915,10.77750835,246000,-462000,-234000,98390.24658,32.59,1.449999928,-384.9534912,-397.1212769,28,-1.473524451,39.98037338,-60.35886002,0,0
18:08.3,0.008,-0.038666667,-0.223666667,-1.016622717,0.487063617,11.4345539,242333.3333,-462333.3333,-233666.6667,98390.77555,32.59,1.449999928,-384.9534912,-397.1212769,28,-1.473524451,39.98037338,-60.35886002,0,0
18:08.4,-0.054,-0.036333333,-0.214333333,-1.013353833,0.473988083,12.09159945,238666.6667,-462666.6667,-233333.3333,98391.30453,32.59,1.589999914,-362.5600891,-395.7686157,30,-1.473524451,39.98037338,-60.35886002,0,0
18:08.4,-0.116,-0.034,-0.205,-1.01008495,0.46091255,12.748645,235000,-463000,-233000,98391.8335,32.59,1.589999914,-362.5600891,-395.7686157,30,-1.473524451,39.98037338,-60.35886002,0,0
18:08.4,-0.172,-0.0085,-0.202,-1.1179581,0.55897905,11.62088025,234500,-457000,-239500,98392.53235,32.59,1.589999914,-362.5600891,-395.7686157,30,-1.473524451,39.98037338,-60.35886002,0,0
18:08.5,-0.228,0.017,-0.199,-1.22583125,0.65704555,10.4931155,234000,-451000,-246000,98393.2312,32.59,1.730000019,-362.5600891,-394.4668579,32,-1.473524451,39.98037338,-60.35886002,0,0
18:08.5,-0.279333333,0.031,-0.216333333,-1.2356379,0.630894483,10.31332692,231666.6667,-446000,-250000,98393.75,32.58666667,1.870000005,-362.2909546,-393.198761,33,-1.473524451,39.98037338,-60.35886002,0,0
18:08.6,-0.330666667,0.045,-0.233666667,-1.24544455,0.604743417,10.13353833,229333.3333,-441000,-254000,98394.2688,32.58333333,1.870000005,-362.2909546,-393.198761,33,-1.473524451,39.98037338,-60.35886002,0,0
18:08.6,-0.382,0.059,-0.251,-1.2552512,0.57859235,9.95374975,227000,-436000,-258000,98394.7876,32.58,1.870000005,-362.2909546,-393.198761,33,-1.473524451,39.98037338,-60.35886002,0,0
18:08.6,-0.409,0.059,-0.2565,-1.34351105,0.544269075,9.69877685,224000,-419500,-267500,98395.79468,32.58,1.870000005,-362.2909546,-393.198761,33,-4.704349518,36.53031921,-56.71215057,0,0
18:08.7,-0.436,0.059,-0.262,-1.4317709,0.5099458,9.44380395,221000,-403000,-277000,98396.80176,32.58,2.029999971,-362.2909546,-391.973053,35,-4.704349518,36.53031921,-56.71215057,0,0
18:08.7,-0.475333333,0.066333333,-0.265666667,-1.415426483,0.679927733,9.371888517,218666.6667,-394333.3333,-286000,98396.84652,32.57666667,2.029999971,-362.2909546,-391.973053,35,-4.704349518,36.53031921,-56.71215057,0,0
18:08.8,-0.514666667,0.073666667,-0.269333333,-1.399082067,0.849909667,9.299973083,216333.3333,-385666.6667,-295000,98396.89128,32.57333333,2.11500001,-357.1955719,-391.3771057,35.5,-4.704349518,36.53031921,-56.71215057,0,0
18:08.8,-0.554,0.081,-0.273,-1.38273765,1.0198916,9.22805765,214000,-377000,-304000,98396.93604,32.57,2.200000048,-352.1001892,-390.7811584,36,-4.704349518,36.53031921,-56.71215057,0,0
18:08.8,-0.595,0.092,-0.265,-1.44157755,0.985568325,8.5121722,211000,-354500,-318000,98398.37037,32.57,2.200000048,-352.1001892,-390.7811584,36,-4.704349518,36.53031921,-56.71215057,0,0
18:08.9,-0.636,0.103,-0.257,-1.50041745,0.95124505,7.79628675,208000,-332000,-332000,98399.80469,32.57,2.389999866,-352.1001892,-389.6229553,38,-4.704349518,36.53031921,-56.71215057,0,0
18:08.9,-0.59,0.112,-0.2415,-1.573967325,0.79433865,6.869558325,206000,-314500,-344000,98401.17798,32.57,2.389999866,-352.1001892,-389.6229553,38,-4.704349518,36.53031921,-56.71215057,0,0
18:09.0,-0.544,0.121,-0.226,-1.6475172,0.63743225,5.9428299,204000,-297000,-356000,98402.55127,32.57,2.389999866,-352.1001892,-389.6229553,38,-4.704349518,36.53031921,-56.71215057,0,0
18:09.0,-0.529,0.121,-0.218,-1.71616375,0.4511059,6.080123,207000,-288500,-360000,98403.50342,32.5675,2.609999895,-339.6833496,-388.481781,39,-4.704349518,36.53031921,-56.71215057,0,0
18:09.0,-0.514,0.121,-0.21,-1.7848103,0.26477955,6.2174161,210000,-280000,-364000,98404.45557,32.565,2.609999895,-339.6833496,-388.481781,39,-9.605287552,24.71565437,-53.08067322,0,0
18:09.1,-0.499,0.121,-0.202,-1.85345685,0.0784532,6.3547092,213000,-271500,-368000,98405.40771,32.5625,2.859999895,-339.6833496,-387.3658447,41,-9.605287552,24.71565437,-53.08067322,0,0
18:09.1,-0.484,0.121,-0.194,-1.9221034,-0.10787315,6.4920023,216000,-263000,-372000,98406.35986,32.56,3.004999876,-337.7241211,-386.8121643,42,-9.605287552,24.71565437,-53.08067322,0,0
18:09.2,-0.464,0.097,-0.19,-1.6671305,0.8825985,6.34490255,225000,-239000,-382000,98409.40552,32.56,3.149999857,-335.7648926,-386.2584839,43,-9.605287552,24.71565437,-53.08067322,0,0
18:09.2,-0.4596,0.108,-0.1894,-1.66516917,0.87279185,6.29194664,224800,-235600,-384400,98409.89746,32.558,3.149999857,-335.7648926,-386.2584839,43,-9.605287552,24.71565437,-53.08067322,0,0
18:09.2,-0.4552,0.119,-0.1888,-1.66320784,0.8629852,6.23899073,224600,-232200,-386800,98410.3894,32.556,3.149999857,-335.7648926,-386.2584839,43,-9.605287552,24.71565437,-53.08067322,0,0
18:09.3,-0.4508,0.13,-0.1882,-1.66124651,0.85317855,6.18603482,224400,-228800,-389200,98410.88135,32.554,3.319999934,-335.7648926,-385.7131806,43.5,-9.605287552,24.71565437,-53.08067322,0,0
18:09.3,-0.4464,0.141,-0.1876,-1.65928518,0.8433719,6.13307891,224200,-225400,-391600,98411.37329,32.552,3.49000001,-335.7648926,-385.1678772,44,-9.605287552,24.71565437,-53.08067322,0,0
18:09.4,-0.442,0.152,-0.187,-1.65732385,0.83356525,6.080123,224000,-222000,-394000,98411.86523,32.55,3.859999895,-311.8263245,-384.0774231,46,-9.605287552,24.71565437,-53.08067322,0,0
18:09.4,-0.458,0.128,-0.18,-1.8240369,0.44129925,6.5116156,239000,-196000,-402000,98415.52734,32.55,3.859999895,-311.8263245,-384.0774231,46,-11.72122717,19.37960005,-51.53289605,0,0
18:09.4,-0.432,0.129,-0.175,-1.8044236,0.436395925,6.46258235,239000,-187500,-405500,98417.59338,32.545,3.859999895,-311.8263245,-384.0774231,46,-13.83716679,14.04354572,-49.98511887,0,0
18:09.5,-0.406,0.13,-0.17,-1.7848103,0.4314926,6.4135491,239000,-179000,-409000,98419.65942,32.54,4.269999981,-311.8263245,-383.0038757,47,-13.83716679,14.04354572,-49.98511887,0,0
18:09.5,-0.399,0.1335,-0.1625,-1.799520275,0.465815875,6.271352675,243000,-169500,-410500,98421.41419,32.54,4.379999995,-310.1178666,-382.7375564,47.5,-13.83716679,14.04354572,-49.98511887,0,0
18:09.6,-0.392,0.137,-0.155,-1.81423025,0.50013915,6.12915625,247000,-160000,-412000,98423.16895,32.54,4.49000001,-308.4094086,-382.4712372,48,-13.83716679,14.04354572,-49.98511887,0,0
18:09.6,-0.385,0.133,-0.15075,-1.819133575,0.44129925,6.026186425,250250,-157250,-412000,98425.53101,32.54,4.600000024,-306.7009507,-382.2049179,48.5,-13.83716679,14.04354572,-49.98511887,0,0
18:09.6,-0.378,0.129,-0.1465,-1.8240369,0.38245935,5.9232166,253500,-154500,-412000,98427.89307,32.54,4.710000038,-304.9924927,-381.9385986,49,-13.83716679,14.04354572,-49.98511887,0,0
18:09.7,-0.371,0.125,-0.14225,-1.828940225,0.32361945,5.820246775,256750,-151750,-412000,98430.25513,32.54,5.190000057,-304.9924927,-380.8735352,50,-13.83716679,14.04354572,-49.98511887,0,0
18:09.7,-0.364,0.121,-0.138,-1.83384355,0.26477955,5.71727695,260000,-149000,-412000,98432.61719,32.54,5.190000057,-304.9924927,-380.8735352,50,-13.83716679,14.04354572,-49.98511887,0,0
18:09.8,-0.3325,0.144,-0.131,-1.9024901,0.191229675,5.369140875,265000,-140500,-413000,98435.28138,32.535,5.444999933,-302.0622254,-380.3409119,51,-14.83041072,11.92551183,-49.3035574,0,0
18:09.8,-0.301,0.167,-0.124,-1.97113665,0.1176798,5.0210048,270000,-132000,-414000,98437.94556,32.53,5.699999809,-299.131958,-379.8082886,52,-15.82365466,9.80747795,-48.62199593,0,0
18:09.8,-0.202,0.139,-0.0855,-1.917200075,0.171616375,5.61921045,269000,-122500,-416000,98441.03394,32.53,5.699999809,-299.131958,-379.8082886,52,-17.81014252,5.571410179,-47.25887299,0,0
18:09.9,-0.103,0.111,-0.047,-1.8632635,0.22555295,6.2174161,268000,-113000,-418000,98444.12231,32.53,6.083333174,-297.9108785,-379.1066386,53,-17.81014252,5.571410179,-47.25887299,0,0
18:09.9,-0.048,0.111,-0.026,-1.907393425,0.142196425,7.085304625,274000,-109000,-416500,98446.71326,32.525,6.46666654,-296.689799,-378.4049886,54,-17.81014252,5.571410179,-47.25887299,0,0
18:10.0,0.007,0.111,-0.005,-1.95152335,0.0588399,7.95319315,280000,-105000,-415000,98449.3042,32.52,6.849999905,-295.4687195,-377.7033386,55,-17.81014252,5.571410179,-47.25887299,0,0
18:10.0,0.02975,0.10975,-0.005,-1.929458388,0.196133,7.808545062,281500,-104500,-414500,98451.24054,32.52,6.849999905,-295.4687195,-377.7033386,55,-17.81014252,5.571410179,-47.25887299,0,0
18:10.0,0.0525,0.1085,-0.005,-1.907393425,0.3334261,7.663896975,283000,-104000,-414000,98453.17688,32.52,7.004999876,-295.4687195,-377.4391785,55.25,-17.81014252,5.571410179,-47.25887299,0,0
18:10.1,0.07525,0.10725,-0.005,-1.885328463,0.4707192,7.519248888,284500,-103500,-413500,98455.11322,32.52,7.159999848,-295.4687195,-377.1750183,55.5,-17.81014252,5.571410179,-47.25887299,0,0
18:10.1,0.098,0.106,-0.005,-1.8632635,0.6080123,7.3746008,286000,-103000,-413000,98457.04956,32.52,7.46999979,-295.4687195,-376.646698,56,-17.81014252,5.571410179,-47.25887299,0,0
18:10.2,0.0705,0.1085,-0.008,-1.917200075,0.63743225,7.487377275,287500,-105000,-410500,98461.65161,32.52,8.109999657,-297.7384644,-375.5900574,58,-20.2623291,5.659663677,-46.97811127,0,0
18:10.2,0.043,0.111,-0.011,-1.97113665,0.6668522,7.60015375,289000,-107000,-408000,98466.25366,32.52,8.109999657,-297.7384644,-375.5900574,58,-20.2623291,5.659663677,-46.97811127,0,0
18:10.2,-0.111,0.0885,-0.0085,-2.025073225,0.5491724,8.3748791,290500,-106500,-406500,98469.95239,32.515,8.109999657,-297.7384644,-375.5900574,58,-20.2623291,5.659663677,-46.97811127,0,0
18:10.3,-0.265,0.066,-0.006,-2.0790098,0.4314926,9.14960445,292000,-106000,-405000,98473.65112,32.51,8.769999504,-297.7384644,-374.5247803,59,-20.2623291,5.659663677,-46.97811127,0,0
18:10.3,-0.2565,0.082,-0.0155,-2.0593965,0.612915625,8.87501825,290000,-105000,-405500,98476.34277,32.51,9.104999542,-302.4828949,-373.9922333,60,-20.2623291,5.659663677,-46.97811127,0,0
18:10.4,-0.248,0.098,-0.025,-2.0397832,0.79433865,8.60043205,288000,-104000,-406000,98479.03442,32.51,9.43999958,-307.2273254,-373.4596863,61,-20.2623291,5.659663677,-46.97811127,0,0
18:10.4,-0.255,0.101333333,-0.041666667,-2.052858733,0.722423217,8.057797417,290000,-100333.3333,-406333.3333,98482.34049,32.50666667,9.43999958,-307.2273254,-373.4596863,61,-20.2623291,5.659663677,-46.97811127,0,0
18:10.4,-0.262,0.104666667,-0.058333333,-2.065934267,0.650507783,7.515162783,292000,-96666.66667,-406666.6667,98485.64657,32.50333333,9.43999958,-307.2273254,-373.4596863,61,-20.2623291,5.659663677,-46.97811127,0,0
18:10.5,-0.269,0.108,-0.075,-2.0790098,0.57859235,6.97252815,294000,-93000,-407000,98488.95264,32.5,10.11999989,-307.2273254,-372.3775024,63,-21.76047516,2.59400177,-46.82706451,0,0
18:10.5,-0.257333333,0.090333333,-0.071666667,-2.160731883,0.392266,7.495549483,299333.3333,-88000,-405666.6667,98492.03898,32.5,10.11999989,-307.2273254,-372.3775024,63,-21.76047516,2.59400177,-46.82706451,0,0
18:10.6,-0.245666667,0.072666667,-0.068333333,-2.242453967,0.20593965,8.018570817,304666.6667,-83000,-404333.3333,98495.12533,32.5,10.11999989,-307.2273254,-372.3775024,63,-21.76047516,2.59400177,-46.82706451,0,0
18:10.6,-0.234,0.055,-0.065,-2.32417605,0.0196133,8.54159215,310000,-78000,-403000,98498.21167,32.5,10.80999947,-331.7094727,-371.2870483,64,-21.76047516,2.59400177,-46.82706451,0,0
18:10.6,-0.18,0.0385,-0.066,-2.309466075,-0.0784532,8.360169125,307000,-73500,-404000,98501.33972,32.5,10.80999947,-331.7094727,-371.2870483,64,-21.76047516,2.59400177,-46.82706451,0,0
18:10.7,-0.126,0.022,-0.067,-2.2947561,-0.1765197,8.1787461,304000,-69000,-405000,98504.46777,32.5,11.5199995,-331.7094727,-370.1881409,66,-21.76047516,2.59400177,-46.82706451,0,0
18:10.7,-0.079666667,0.018333333,-0.056666667,-2.330713817,-0.232090717,8.2179727,304666.6667,-67333.33333,-405333.3333,98508.83992,32.49666667,11.70249963,-335.8808442,-369.9091416,66.25,-21.76047516,2.59400177,-46.82706451,0,0
18:10.8,-0.033333333,0.014666667,-0.046333333,-2.366671533,-0.287661733,8.2571993,305333.3333,-65666.66667,-405666.6667,98513.21208,32.49333333,11.88499975,-340.0522156,-369.6301423,66.5,-21.76047516,2.59400177,-46.82706451,0,0
18:10.8,0.013,0.011,-0.036,-2.40262925,-0.34323275,8.2964259,306000,-64000,-406000,98517.58423,32.49,12.06749988,-344.2235871,-369.3511429,66.75,-21.76047516,2.59400177,-46.82706451,0,0
18:10.8,0.022333333,0.005666667,-0.009,-2.3928226,-0.22555295,8.3356525,305000,-64666.66667,-405666.6667,98519.70418,32.49,12.25,-348.3949585,-369.0721436,67,-21.76047516,2.59400177,-46.82706451,0,0
18:10.9,0.031666667,0.000333333,0.018,-2.38301595,-0.10787315,8.3748791,304000,-65333.33333,-405333.3333,98521.82414,32.49,12.61999989,-348.3949585,-368.5142365,68,-21.76047516,2.59400177,-46.82706451,0,0
18:10.9,0.041,-0.005,0.045,-2.3732093,0.00980665,8.4141057,303000,-66000,-405000,98523.94409,32.49,12.98999977,-348.3949585,-367.9563293,69,-21.76047516,2.59400177,-46.82706451,0,0
18:11.0,-0.022,-0.017,0.055,-2.329079375,0.196133,8.5906254,304500,-71000,-403500,98530.12695,32.485,13.36999989,-357.7093048,-367.3899078,70,-23.2540493,-0.116484717,-45.91992569,0,0
18:11.0,-0.085,-0.029,0.065,-2.28494945,0.38245935,8.7671451,306000,-76000,-402000,98536.30981,32.48,13.75,-367.0236511,-366.8234863,71,-23.2540493,-0.116484717,-45.91992569,0,0
18:11.0,-0.1155,-0.044,0.076,-2.3732093,0.299102825,9.6301303,307000,-77000,-401000,98541.08276,32.48,14.5199995,-367.0236511,-365.6907654,72,-23.2540493,-0.116484717,-45.91992569,0,0
18:11.1,-0.146,-0.059,0.087,-2.46146915,0.2157463,10.4931155,308000,-78000,-400000,98545.85571,32.48,14.77666632,-376.62677,-365.307546,72.66666667,-23.2540493,-0.116484717,-45.91992569,0,0
18:11.1,-0.0645,-0.0795,0.0865,-2.5105024,0.083356525,10.36072573,309000,-78500,-401000,98549.92371,32.48,15.03333314,-386.2298889,-364.9243266,73.33333333,-23.2540493,-0.116484717,-45.91992569,0,0
18:11.2,0.017,-0.1,0.086,-2.55953565,-0.04903325,10.22833595,310000,-79000,-402000,98553.9917,32.48,15.28999996,-395.8330078,-364.5411072,74,-23.2540493,-0.116484717,-45.91992569,0,0
18:11.2,0.001666667,-0.114,0.078333333,-2.503964633,0.317081683,9.626861417,313000,-83333.33333,-400000,98557.66805,32.47666667,15.28999996,-395.8330078,-364.5411072,74,-23.2540493,-0.116484717,-45.91992569,0,0
18:11.2,-0.013666667,-0.128,0.070666667,-2.448393617,0.683196617,9.025386883,316000,-87666.66667,-398000,98561.3444,32.47333333,15.28999996,-395.8330078,-364.5411072,74,-23.2540493,-0.116484717,-45.91992569,0,0
18:11.3,-0.029,-0.142,0.063,-2.3928226,1.04931155,8.42391235,319000,-92000,-396000,98565.02075,32.47,16.05999947,-395.8330078,-363.3661499,76,-23.2540493,-0.116484717,-45.91992569,0,0
18:11.3,-0.073,-0.156,0.0405,-2.436952525,0.612915625,8.85540495,328000,-101500,-392500,98569.76319,32.47,16.05999947,-395.8330078,-363.3661499,76,-21.81090546,-0.172915787,-48.07232666,0,0
18:11.4,-0.117,-0.17,0.018,-2.48108245,0.1765197,9.28689755,337000,-111000,-389000,98574.50562,32.47,16.82999992,-413.8566895,-362.1826782,77,-21.81090546,-0.172915787,-48.07232666,0,0
18:11.4,-0.175666667,-0.181,-0.021333333,-2.425511433,0.104604267,10.13026945,342000,-115333.3333,-387000,98577.87883,32.47,16.82999992,-413.8566895,-362.1826782,77,-21.81090546,-0.172915787,-48.07232666,0,0
18:11.4,-0.234333333,-0.192,-0.060666667,-2.369940417,0.032688833,10.97364135,347000,-119666.6667,-385000,98581.25203,32.47,16.82999992,-413.8566895,-362.1826782,77,-21.81090546,-0.172915787,-48.07232666,0,0
18:11.5,-0.293,-0.203,-0.1,-2.3143694,-0.0392266,11.81701325,352000,-124000,-383000,98584.62524,32.47,17.21999931,-413.8566895,-361.5866089,78,-21.81090546,-0.172915787,-48.07232666,0,0
18:11.5,-0.1465,-0.234,-0.099,-2.14765635,0.014709975,12.55741533,369500,-127500,-376500,98589.57825,32.465,17.6099987,-413.8566895,-360.9905396,79,-21.81090546,-0.172915787,-48.07232666,0,0
18:11.6,0,-0.265,-0.098,-1.9809433,0.06864655,13.2978174,387000,-131000,-370000,98594.53125,32.46,18.36999893,-425.7589417,-359.7817383,81,-21.81090546,-0.172915787,-48.07232666,0,0
18:11.6,-0.028333333,-0.264,-0.090333333,-1.889414567,-0.10787315,13.68027675,397666.6667,-141666.6667,-365000,98598.56974,32.46,18.36999893,-425.7589417,-359.7817383,81,-19.0158844,-2.606922865,-47.58472061,0,0
18:11.6,-0.056666667,-0.263,-0.082666667,-1.797885833,-0.28439285,14.0627361,408333.3333,-152333.3333,-360000,98602.60824,32.46,18.73499966,-425.7589417,-359.1646271,82,-19.0158844,-2.606922865,-47.58472061,0,0
18:11.7,-0.085,-0.262,-0.075,-1.7063571,-0.46091255,14.44519545,419000,-163000,-355000,98606.64673,32.46,19.10000038,-425.7589417,-358.5475159,83,-19.0158844,-2.606922865,-47.58472061,0,0
18:11.7,0.001,-0.282333333,-0.057666667,-1.634441667,-0.307275033,15.01071227,432000,-170666.6667,-348333.3333,98608.48592,32.45666667,19.10000038,-425.7589417,-358.5475159,83,-19.0158844,-2.606922865,-47.58472061,0,0
18:11.8,0.087,-0.302666667,-0.040333333,-1.562526233,-0.153637517,15.57622908,445000,-178333.3333,-341666.6667,98610.32512,32.45333333,19.78999901,-469.8503418,-357.2879944,84,-19.0158844,-2.606922865,-47.58472061,0,0
18:11.8,0.173,-0.323,-0.023,-1.4906108,1.98E-15,16.1417459,458000,-186000,-335000,98612.16431,32.45,19.78999901,-469.8503418,-357.2879944,84,-19.0158844,-2.606922865,-47.58472061,0,0
18:11.8,0.183,-0.3265,0.012,-1.38273765,-0.024516625,15.68083335,480500,-206000,-325500,98618.23426,32.45,19.78999901,-469.8503418,-357.2879944,84,-19.0158844,-2.606922865,-47.58472061,0,0
18:11.9,0.193,-0.33,0.047,-1.2748645,-0.04903325,15.2199208,503000,-226000,-316000,98624.3042,32.45,20.10499955,-469.8503418,-356.6455536,85,-19.0158844,-2.606922865,-47.58472061,0,0
18:11.9,0.1285,-0.3335,0.0625,-1.1375714,-0.00980665,16.0044528,518500,-253000,-305000,98630.46265,32.45,20.42000008,-469.8503418,-356.0031128,86,-19.0158844,-2.606922865,-47.58472061,0,0
