time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,fault_state,field.airspeed
07:47.6,0.943,0.030666667,-0.061666667,0.042495483,0.336694983,9.5516771,-230000,132333.3333,-940666.6667,98177.2644,32.07,-0.104999997,98.07691574,-444.8153687,7,-0.68263793,1.204947591,-88.23760223,0,0
07:47.7,1.026,0.035333333,-0.072333333,-0.081722083,0.379190467,9.6301303,-227000,128666.6667,-933333.3333,98177.2644,32.07,-0.089999996,97.55344391,-444.1898193,8,-0.68263793,1.204947591,-88.23760223,0,0
07:47.7,1.109,0.04,-0.083,-0.20593965,0.42168595,9.7085835,-224000,125000,-926000,98177.2644,32.07,-0.089999996,97.55344391,-444.1898193,8,-0.68263793,1.204947591,-88.23760223,0,0
07:47.8,1.072333333,0.046333333,-0.079333333,-0.241897367,0.457643667,9.407846233,-208666.6667,97000,-891000,98175.64087,32.06666667,-0.049999997,97.55344391,-442.9387512,9,-0.68263793,1.204947591,-88.23760223,0,0
07:47.8,1.035666667,0.052666667,-0.075666667,-0.277855083,0.493601383,9.107108967,-193333.3333,69000,-856000,98174.01733,32.06333333,-0.049999997,97.55344391,-442.9387512,9,-1.678834796,14.59521484,-88.38201141,0,0
07:47.8,0.999,0.059,-0.072,-0.3138128,0.5295591,8.8063717,-178000,41000,-821000,98172.3938,32.06,-0.024999999,129.1083794,-442.3132172,9.5,-1.678834796,14.59521484,-88.38201141,0,0
07:47.9,0.919,0.0485,-0.075,-0.36284605,0.701175475,9.017214675,-160000,3000,-790000,98174.70703,32.06,0,160.6633148,-441.6876831,10,-1.678834796,14.59521484,-88.38201141,0,0
07:47.9,0.839,0.038,-0.078,-0.4118793,0.87279185,9.22805765,-142000,-35000,-759000,98177.02026,32.06,0,160.6633148,-441.6876831,10,-1.678834796,14.59521484,-88.38201141,0,0
07:48.0,0.7265,0.039,-0.091,-0.42168595,0.8433719,8.968181425,-116000,-95500,-700500,98176.36414,32.06,0.035,160.6633148,-441.0621491,10.5,-1.678834796,14.59521484,-88.38201141,0,0
07:48.0,0.614,0.04,-0.104,-0.4314926,0.81395195,8.7083052,-90000,-156000,-642000,98175.70801,32.06,0.07,160.6633148,-440.436615,11,-1.678834796,14.59521484,-88.38201141,0,0
07:48.0,0.569333333,0.044666667,-0.111666667,-0.503408033,0.820489717,8.56120545,-90000,-156000,-642000,98175.70801,32.06,0.105000001,166.2053604,-439.811081,12,-1.678834796,14.59521484,-88.38201141,0,0
07:48.1,0.524666667,0.049333333,-0.119333333,-0.575323467,0.827027483,8.4141057,-90000,-156000,-642000,98175.70801,32.06,0.140000001,171.747406,-439.1855469,13,-1.678834796,14.59521484,-88.38201141,0,0
07:48.1,0.48,0.054,-0.127,-0.6472389,0.83356525,8.26700595,-90000,-156000,-642000,98175.70801,32.06,0.140000001,171.747406,-439.1855469,13,-1.678834796,14.59521484,-88.38201141,0,0
07:48.2,0.3955,0.0505,-0.1485,-0.7060788,0.97085835,8.09048625,-69500,-190500,-602000,98176.31531,32.055,0.219999996,175.7917709,-438.2599259,13.75,-2.552682221,22.07220459,-87.6443634,0,0
07:48.2,0.311,0.047,-0.17,-0.7649187,1.10815145,7.91396655,-49000,-225000,-562000,98176.92261,32.05,0.29999999,179.8361359,-437.3343048,14.5,-3.426529646,29.54919434,-86.90671539,0,0
07:48.2,0.291333333,0.046,-0.186333333,-0.742036517,1.065655967,7.8845466,-49000,-225000,-562000,98176.92261,32.05,0.329999988,183.8805008,-437.0257645,14.75,-3.426529646,29.54919434,-86.90671539,0,0
07:48.3,0.271666667,0.045,-0.202666667,-0.719154333,1.023160483,7.85512665,-49000,-225000,-562000,98176.92261,32.05,0.359999985,187.9248657,-436.7172241,15,-3.426529646,29.54919434,-86.90671539,0,0
07:48.3,0.252,0.044,-0.219,-0.69627215,0.980665,7.8257067,-49000,-225000,-562000,98176.92261,32.05,0.359999985,187.9248657,-436.7172241,15,-3.426529646,29.54919434,-86.90671539,0,0
07:48.4,0.204,0.047666667,-0.227,-0.77472535,1.016622717,7.8257067,-40333.33333,-231333.3333,-547000,98176.65812,32.05,0.5,187.9248657,-435.4914856,16,-3.426529646,29.54919434,-86.90671539,0,0
07:48.4,0.156,0.051333333,-0.235,-0.85317855,1.052580433,7.8257067,-31666.66667,-237666.6667,-532000,98176.39364,32.05,0.5,187.9248657,-435.4914856,16,-3.426529646,29.54919434,-86.90671539,0,0
07:48.4,0.108,0.055,-0.243,-0.93163175,1.08853815,7.8257067,-23000,-244000,-517000,98176.12915,32.05,0.669999957,202.6749573,-434.2826843,17,-3.426529646,29.54919434,-86.90671539,0,0
07:48.5,0.075333333,0.061666667,-0.250666667,-0.95124505,0.97085835,7.8649333,-10333.33333,-259000,-502666.6667,98176.72933,32.04666667,0.774999976,202.6749573,-433.6740418,18,-3.426529646,29.54919434,-86.90671539,0,0
07:48.5,0.042666667,0.068333333,-0.258333333,-0.97085835,0.85317855,7.9041599,2333.333333,-274000,-488333.3333,98177.32951,32.04333333,0.879999995,202.6749573,-433.0653992,19,-3.426529646,29.54919434,-86.90671539,0,0
07:48.6,0.01,0.075,-0.266,-0.99047165,0.73549875,7.9433865,15000,-289000,-474000,98177.92969,32.04,0.879999995,202.6749573,-433.0653992,19,-5.491722942,31.66170121,-84.97201157,0,0
07:48.6,-0.01,0.065,-0.268,-1.01008495,1.01008495,7.87473995,15000,-289000,-474000,98177.92969,32.04,0.879999995,202.6749573,-433.0653992,19,-7.556916237,33.77420807,-83.03730774,0,0
07:48.6,-0.001333333,0.066333333,-0.272333333,-1.065655967,1.006816067,7.63938035,26333.33333,-292333.3333,-464666.6667,98178.94287,32.04,1.100000024,223.5237122,-431.8650818,20,-7.556916237,33.77420807,-83.03730774,0,0
07:48.7,0.007333333,0.067666667,-0.276666667,-1.121226983,1.003547183,7.40402075,37666.66667,-295666.6667,-455333.3333,98179.95606,32.04,1.100000024,223.5237122,-431.8650818,20,-7.556916237,33.77420807,-83.03730774,0,0
07:48.7,0.016,0.069,-0.281,-1.176798,1.0002783,7.16866115,49000,-299000,-446000,98180.96924,32.04,1.230000019,223.5237122,-431.2691346,20.5,-7.556916237,33.77420807,-83.03730774,0,0
07:48.8,-0.0155,0.0545,-0.2775,-1.2356379,1.064021525,7.2961476,56000,-309000,-436000,98180.91431,32.04,1.360000014,223.5237122,-430.6731873,21,-7.556916237,33.77420807,-83.03730774,0,0
07:48.8,-0.047,0.04,-0.274,-1.2944778,1.12776475,7.42363405,63000,-319000,-426000,98180.85938,32.04,1.504999995,230.3605042,-430.0814667,21.5,-7.556916237,33.77420807,-83.03730774,0,0
07:48.8,-0.041666667,0.043333333,-0.279333333,-1.287940033,0.954513933,7.426902933,78666.66667,-321666.6667,-413000,98183.0363,32.03666667,1.649999976,237.1972961,-429.4897461,22,-7.556916237,33.77420807,-83.03730774,0,0
07:48.9,-0.036333333,0.046666667,-0.284666667,-1.281402267,0.781263117,7.430171817,94333.33333,-324333.3333,-400000,98185.21322,32.03333333,1.649999976,237.1972961,-429.4897461,22,-7.556916237,33.77420807,-83.03730774,0,0
07:48.9,-0.031,0.05,-0.29,-1.2748645,0.6080123,7.4334407,110000,-327000,-387000,98187.39014,32.03,1.649999976,237.1972961,-429.4897461,22,-7.556916237,33.77420807,-83.03730774,0,0
07:49.0,-0.057333333,0.049666667,-0.284333333,-1.369662117,0.624356717,7.40402075,119666.6667,-332000,-380333.3333,98188.38094,32.03,1.969999909,237.1972961,-428.3399963,23,-12.04805565,32.72431946,-78.54212952,0,0
07:49.0,-0.083666667,0.049333333,-0.278666667,-1.464459733,0.640701133,7.3746008,129333.3333,-337000,-373666.6667,98189.37175,32.03,2.144999921,245.4983673,-427.7609711,24,-12.04805565,32.72431946,-78.54212952,0,0
07:49.0,-0.11,0.049,-0.273,-1.55925735,0.65704555,7.34518085,139000,-342000,-367000,98190.36255,32.03,2.319999933,253.7994385,-427.1819458,25,-12.04805565,32.72431946,-78.54212952,0,0
07:49.1,-0.1245,0.0485,-0.2575,-1.5886773,0.769822025,7.222597725,139000,-342000,-367000,98190.36255,32.03,2.319999933,253.7994385,-427.1819458,25,-12.04805565,32.72431946,-78.54212952,0,0
07:49.1,-0.139,0.048,-0.242,-1.61809725,0.8825985,7.1000146,139000,-342000,-367000,98190.36255,32.03,2.319999933,253.7994385,-427.1819458,25,-12.04805565,32.72431946,-78.54212952,0,0
07:49.2,-0.136333333,0.044,-0.233,-1.644248317,0.817220833,7.279803183,150000,-340666.6667,-361666.6667,98193.46314,32.03,2.720000029,253.7994385,-426.0238647,26,-12.04805565,32.72431946,-78.54212952,0,0
07:49.2,-0.133666667,0.04,-0.224,-1.670399383,0.751843167,7.459591767,161000,-339333.3333,-356333.3333,98196.56372,32.03,2.720000029,253.7994385,-426.0238647,26,-12.04805565,32.72431946,-78.54212952,0,0
07:49.2,-0.131,0.036,-0.215,-1.69655045,0.6864655,7.63938035,172000,-338000,-351000,98199.66431,32.03,2.720000029,253.7994385,-426.0238647,26,-12.04805565,32.72431946,-78.54212952,0,0
07:49.3,-0.131333333,0.047,-0.214,-1.739045933,0.454374783,7.60015375,177000,-337000,-349666.6667,98201.47298,32.02666667,2.924999953,241.6784745,-425.457489,26.5,-12.04805565,32.72431946,-78.54212952,0,0
07:49.3,-0.131666667,0.058,-0.213,-1.781541417,0.222284067,7.56092715,182000,-336000,-348333.3333,98203.28166,32.02333333,3.129999876,229.5575104,-424.8911133,27,-12.04805565,32.72431946,-78.54212952,0,0
07:49.4,-0.132,0.069,-0.212,-1.8240369,-0.00980665,7.52170055,187000,-335000,-347000,98205.09033,32.02,3.569999933,229.5575104,-423.7583923,28,-15.89462185,28.96441841,-73.97135162,0,0
07:49.4,-0.158,0.038,-0.208,-1.75539035,0.93163175,8.09048625,187000,-335000,-347000,98209.44214,32.01,3.569999933,229.5575104,-423.7583923,28,-15.89462185,28.96441841,-73.97135162,0,0
07:49.4,-0.15125,0.041,-0.207,-1.7848103,0.801693638,8.036549675,193500,-331750,-347250,98211.38153,32.0125,3.804999948,234.4044648,-423.2003784,28.5,-15.89462185,28.96441841,-73.97135162,0,0
07:49.5,-0.1445,0.044,-0.206,-1.81423025,0.671755525,7.9826131,200000,-328500,-347500,98213.32093,32.015,4.039999962,239.2514191,-422.6423645,29,-15.89462185,28.96441841,-73.97135162,0,0
07:49.5,-0.13775,0.047,-0.205,-1.8436502,0.541817413,7.928676525,206500,-325250,-347750,98215.26032,32.0175,4.289999962,239.2514191,-422.0886994,29.5,-15.89462185,28.96441841,-73.97135162,0,0
07:49.6,-0.131,0.05,-0.204,-1.87307015,0.4118793,7.87473995,213000,-322000,-348000,98217.19971,32.02,4.539999962,239.2514191,-421.5350342,30,-15.89462185,28.96441841,-73.97135162,0,0
07:49.6,-0.128,0.054,-0.209,-1.8632635,0.83356525,7.3549875,213000,-322000,-348000,98217.19971,32.02,4.539999962,239.2514191,-421.5350342,30,-15.89462185,28.96441841,-73.97135162,0,0
07:49.6,-0.148666667,0.048666667,-0.205,-1.876339033,0.751843167,7.351718617,217000,-319000,-347666.6667,98218.56893,32.01666667,5.049999714,243.9116516,-420.4361267,32,-15.89462185,28.96441841,-73.97135162,0,0
07:49.7,-0.169333333,0.043333333,-0.201,-1.889414567,0.670121083,7.348449733,221000,-316000,-347333.3333,98219.93815,32.01333333,5.187499762,243.9116516,-420.1613922,32.25,-15.89462185,28.96441841,-73.97135162,0,0
07:49.7,-0.19,0.038,-0.197,-1.9024901,0.588399,7.34518085,225000,-313000,-347000,98221.30737,32.01,5.32499981,243.9116516,-419.8866577,32.5,-15.89462185,28.96441841,-73.97135162,0,0
07:49.8,-0.176,0.031666667,-0.196666667,-1.918834517,0.653776667,7.515162783,228000,-310666.6667,-349333.3333,98226.11898,32.01,5.511666537,244.618927,-419.521759,32.83333333,-15.89462185,28.96441841,-73.97135162,0,0
07:49.8,-0.162,0.025333333,-0.196333333,-1.935178933,0.719154333,7.685144717,231000,-308333.3333,-351666.6667,98230.93058,32.01,5.698333264,245.3262024,-419.1568603,33.16666667,-15.89462185,28.96441841,-73.97135162,0,0
07:49.8,-0.148,0.019,-0.196,-1.95152335,0.784532,7.85512665,234000,-306000,-354000,98235.74219,32.01,5.884999991,246.0334778,-418.7919617,33.5,-15.89462185,28.96441841,-73.97135162,0,0
07:49.9,-0.142,0.0175,-0.19,-1.995653275,0.838468575,7.71783355,234000,-306000,-354000,98235.74219,32.01,6.170000076,248.155304,-418.2467346,34,-19.5451889,23.04145241,-68.65263367,0,0
07:49.9,-0.136,0.016,-0.184,-2.0397832,0.89240515,7.58054045,234000,-306000,-354000,98235.74219,32.01,6.759999752,248.155304,-417.1647339,35,-19.5451889,23.04145241,-68.65263367,0,0
07:50.0,-0.162666667,0.007666667,-0.177666667,-2.013632133,0.928362867,8.146057267,241333.3333,-296000,-356000,98240.20589,32.00666667,6.759999752,248.155304,-417.1647339,35,-19.5451889,23.04145241,-68.65263367,0,0
07:50.0,-0.189333333,-0.000666667,-0.171333333,-1.987481067,0.964320583,8.711574083,248666.6667,-286000,-358000,98244.6696,32.00333333,6.759999752,248.155304,-417.1647339,35,-19.5451889,23.04145241,-68.65263367,0,0
07:50.0,-0.216,-0.009,-0.165,-1.96133,1.0002783,9.2770909,256000,-276000,-360000,98249.1333,32,7.069999695,240.6096955,-416.627945,35.5,-19.5451889,23.04145241,-68.65263367,0,0
07:50.1,-0.2355,-0.015,-0.158,-2.0005566,0.799241975,9.610517,256000,-276000,-360000,98249.1333,32,7.379999638,233.0640869,-416.091156,36,-19.5451889,23.04145241,-68.65263367,0,0
07:50.1,-0.255,-0.021,-0.151,-2.0397832,0.59820565,9.9439431,256000,-276000,-360000,98249.1333,32,7.379999638,233.0640869,-416.091156,36,-19.5451889,23.04145241,-68.65263367,0,0
07:50.2,-0.27,-0.0025,-0.1575,-2.064299825,0.642335575,9.860586575,258000,-270500,-363000,98252.44446,32,8.010000229,233.0640869,-415.0089722,37,-19.5451889,23.04145241,-68.65263367,0,0
07:50.2,-0.285,0.016,-0.164,-2.08881645,0.6864655,9.77723005,260000,-265000,-366000,98255.75562,32,8.010000229,233.0640869,-415.0089722,37,-20.69890404,18.28868294,-65.49349976,0,0
07:50.2,-0.251,0.021,-0.161666667,-2.1182364,0.787800883,9.675894667,259333.3333,-260666.6667,-368666.6667,98258.8562,31.99666667,8.649999619,232.0086517,-413.9354248,39,-20.69890404,18.28868294,-65.49349976,0,0
07:50.3,-0.217,0.026,-0.159333333,-2.14765635,0.889136267,9.574559283,258666.6667,-256333.3333,-371333.3333,98261.95679,31.99333333,8.649999619,232.0086517,-413.9354248,39,-20.69890404,18.28868294,-65.49349976,0,0
07:50.3,-0.183,0.031,-0.157,-2.1770763,0.99047165,9.4732239,258000,-252000,-374000,98265.05737,31.99,8.649999619,232.0086517,-413.9354248,39,-20.69890404,18.28868294,-65.49349976,0,0
07:50.4,-0.174,0.025,-0.156666667,-2.170538533,1.046042667,9.50264385,259666.6667,-247666.6667,-376000,98268.24341,31.99,9.289999962,232.0086517,-412.8618469,40,-20.69890404,18.28868294,-65.49349976,0,0
07:50.4,-0.165,0.019,-0.156333333,-2.164000767,1.101613683,9.5320638,261333.3333,-243333.3333,-378000,98271.42944,31.99,9.452499867,227.0127334,-412.5913467,40.25,-20.69890404,18.28868294,-65.49349976,0,0
07:50.4,-0.156,0.013,-0.156,-2.157463,1.1571847,9.56148375,263000,-239000,-380000,98274.61548,31.99,9.614999771,222.0168152,-412.3208466,40.5,-20.69890404,18.28868294,-65.49349976,0,0
07:50.5,-0.166,0.01,-0.1625,-2.181979625,1.0395049,9.301607525,266000,-233000,-382000,98279.20533,31.99,9.777499676,217.0208969,-412.0503464,40.75,-20.69890404,18.28868294,-65.49349976,0,0
07:50.5,-0.176,0.007,-0.169,-2.20649625,0.9218251,9.0417313,269000,-227000,-384000,98283.79517,31.99,9.93999958,212.0249786,-411.7798462,41,-20.69890404,18.28868294,-65.49349976,0,0
07:50.6,-0.153666667,0.006666667,-0.167666667,-2.199958483,0.827027483,9.143066683,273666.6667,-218666.6667,-386333.3333,98288.20394,31.99,10.26999951,212.0249786,-411.2388306,41.5,-20.69890404,18.28868294,-65.49349976,0,0
07:50.6,-0.131333333,0.006333333,-0.166333333,-2.193420717,0.732229867,9.244402067,278333.3333,-210333.3333,-388666.6667,98292.61271,31.99,10.59999943,212.0249786,-410.6978149,42,-20.69890404,18.28868294,-65.49349976,0,0
07:50.6,-0.109,0.006,-0.165,-2.18688295,0.63743225,9.34573745,283000,-202000,-391000,98297.02148,31.99,11.25,194.8766785,-409.6411133,43,-22.07794189,12.71688843,-61.42525101,0,0
07:50.7,-0.095,0.0075,-0.1585,-2.181979625,0.36284605,9.3751574,283000,-202000,-391000,98300.94299,31.985,11.25,194.8766785,-409.6411133,43,-22.07794189,12.71688843,-61.42525101,0,0
07:50.7,-0.081,0.009,-0.152,-2.1770763,0.08825985,9.40457735,283000,-202000,-391000,98304.8645,31.98,11.25,194.8766785,-409.6411133,43,-22.07794189,12.71688843,-61.42525101,0,0
07:50.8,-0.055,0.0045,-0.136,-2.20649625,0.1569064,9.46341725,281500,-198000,-392500,98309.50928,31.98,11.92000008,194.8766785,-408.5506897,45,-22.07794189,12.71688843,-61.42525101,0,0
07:50.8,-0.029,-1.47E-17,-0.12,-2.2359162,0.22555295,9.52225715,280000,-194000,-394000,98314.15405,31.98,11.92000008,194.8766785,-408.5506897,45,-22.07794189,12.71688843,-61.42525101,0,0
07:50.8,-0.009333333,-0.011333333,-0.108666667,-2.252260617,0.317081683,9.50264385,280666.6667,-192333.3333,-395000,98314.15405,31.98,12.25500012,185.8243485,-408.0054474,45.5,-22.18751335,12.29342532,-60.87269497,0,0
07:50.9,0.010333333,-0.022666667,-0.097333333,-2.268605033,0.408610417,9.48303055,281333.3333,-190666.6667,-396000,98314.15405,31.98,12.59000015,176.7720184,-407.4602051,46,-22.29708481,11.86996222,-60.32013894,0,0
07:50.9,0.03,-0.034,-0.086,-2.28494945,0.50013915,9.46341725,282000,-189000,-397000,98314.15405,31.98,13.2699995,176.7720184,-406.3695374,47,-22.51622772,11.023036,-59.21502686,0,0
07:51.0,0.022,-0.038333333,-0.069333333,-2.278411683,0.4511059,9.36535075,281000,-187000,-398666.6667,98315.98714,31.97666667,13.2699995,176.7720184,-406.3695374,47,-22.51622772,11.023036,-59.21502686,0,0
07:51.0,0.014,-0.042666667,-0.052666667,-2.271873917,0.40207265,9.26728425,280000,-185000,-400333.3333,98317.82023,31.97333333,13.2699995,176.7720184,-406.3695374,47,-22.51622772,11.023036,-59.21502686,0,0
07:51.0,0.006,-0.047,-0.036,-2.26533615,0.3530394,9.16921775,279000,-183000,-402000,98319.65332,31.97,13.61499977,176.7368317,-405.8243256,47.5,-22.51622772,11.023036,-59.21502686,0,0
07:51.1,-0.004,-0.0525,-0.0155,-2.2359162,0.2157463,9.218251,277000,-184500,-402500,98324.22486,31.97,13.96000004,176.7016449,-405.2791138,48,-22.51622772,11.023036,-59.21502686,0,0
07:51.1,-0.014,-0.058,0.005,-2.20649625,0.0784532,9.26728425,275000,-186000,-403000,98328.79639,31.97,13.96000004,176.7016449,-405.2791138,48,-22.51622772,11.023036,-59.21502686,0,0
07:51.2,-0.032333333,-0.060666667,0.014666667,-2.222840667,0.22555295,9.4339973,276000,-183000,-404000,98334.30583,31.97,14.64999962,176.7016449,-404.1800842,50,-22.51622772,11.023036,-59.21502686,0,0
07:51.2,-0.050666667,-0.063333333,0.024333333,-2.239185083,0.3726527,9.60071035,277000,-180000,-405000,98339.81527,31.97,14.82499957,173.0614433,-403.9053574,50.25,-22.51622772,11.023036,-59.21502686,0,0
07:51.2,-0.069,-0.066,0.034,-2.2555295,0.51975245,9.7674234,278000,-177000,-406000,98345.32471,31.97,14.99999953,169.4212417,-403.6306305,50.5,-22.51622772,11.023036,-59.21502686,0,0
07:51.3,-0.1005,-0.066,0.029,-2.2163029,0.63743225,9.9439431,278000,-176000,-408500,98349.85657,31.965,15.34999943,165.7810402,-403.0811768,51,-21.95953369,10.71554709,-58.83423806,0,0
07:51.3,-0.132,-0.066,0.024,-2.1770763,0.75511205,10.1204628,278000,-175000,-411000,98354.38843,31.96,15.69999934,162.1408386,-402.5317231,51.5,-21.40283966,10.40805817,-58.45344925,0,0
07:51.4,-0.165,-0.062,0.017,-2.199958483,0.709347683,10.31332692,277333.3333,-172666.6667,-414000,98354.38843,31.96,15.81666597,162.1408386,-402.3485718,51.66666667,-21.40283966,10.40805817,-58.45344925,0,0
07:51.4,-0.198,-0.058,0.01,-2.222840667,0.663583317,10.50619103,276666.6667,-170333.3333,-417000,98354.38843,31.96,15.93333261,162.1408386,-402.1654206,51.83333333,-21.40283966,10.40805817,-58.45344925,0,0
07:51.4,-0.231,-0.054,0.003,-2.24572285,0.61781895,10.69905515,276000,-168000,-420000,98354.38843,31.96,16.04999924,162.1408386,-401.9822693,52,-21.40283966,10.40805817,-58.45344925,0,0
07:51.5,-0.226,-0.0515,-0.017,-2.20649625,0.6276256,10.93931808,268000,-168500,-423000,98358.78296,31.96,16.76000023,141.298584,-400.8748169,54,-21.40283966,10.40805817,-58.45344925,0,0
07:51.5,-0.221,-0.049,-0.037,-2.16726965,0.63743225,11.179581,260000,-169000,-426000,98363.17749,31.96,17.10499955,141.298584,-400.3169098,54.5,-21.40283966,10.40805817,-58.45344925,0,0
07:51.6,-0.210333333,-0.051,-0.043333333,-2.18688295,0.758380933,11.40840283,256666.6667,-159666.6667,-432666.6667,98368.34106,31.96,17.21999932,141.298584,-400.1309408,54.66666667,-21.11072922,9.356334053,-58.35648727,0,0
07:51.6,-0.199666667,-0.053,-0.049666667,-2.20649625,0.879329617,11.63722467,253333.3333,-150333.3333,-439333.3333,98373.50464,31.96,17.33499909,141.298584,-399.9449717,54.83333333,-20.81861877,8.304609935,-58.2595253,0,0
07:51.6,-0.189,-0.055,-0.056,-2.22610955,1.0002783,11.8660465,250000,-141000,-446000,98378.66821,31.96,17.44999886,141.298584,-399.7590027,55,-20.52650833,7.252885818,-58.16256332,0,0
07:51.7,-0.11,-0.01,-0.095,-2.353596,-0.08825985,10.8069283,250000,-141000,-446000,98378.66821,31.96,18.11999893,114.8575745,-398.6346436,56,-20.52650833,7.252885818,-58.16256332,0,0
07:51.7,-0.08525,-0.0145,-0.08925,-2.380564288,0.024516625,10.84125158,251750,-135750,-448000,98382.92389,31.9575,18.77999878,114.8575745,-397.4934387,58,-20.52650833,7.252885818,-58.16256332,0,0
07:51.8,-0.0605,-0.019,-0.0835,-2.407532575,0.1372931,10.87557485,253500,-130500,-450000,98387.17957,31.955,18.88833237,108.8765742,-397.3018087,58.16666667,-20.52650833,7.252885818,-58.16256332,0,0
07:51.8,-0.03575,-0.0235,-0.07775,-2.434500863,0.250069575,10.90989813,255250,-125250,-452000,98391.43524,31.9525,18.99666596,102.895574,-397.1101786,58.33333333,-20.52650833,7.252885818,-58.16256332,0,0
07:51.8,-0.011,-0.028,-0.072,-2.46146915,0.36284605,10.9442214,257000,-120000,-454000,98395.69092,31.95,19.10499955,96.91457369,-396.9185486,58.5,-20.52650833,7.252885818,-58.16256332,0,0
07:51.9,-0.018,-0.029,-0.083,-2.353596,0.65704555,8.77695175,254000,-115000,-456000,98395.69092,31.95,19.43000031,78.97157288,-396.3436584,59,-20.52650833,7.252885818,-58.16256332,0,0
07:51.9,0.017,-0.04075,-0.08225,-2.348692675,0.652142225,8.970633088,252250,-114250,-458250,98398.29712,31.95,19.43000031,78.97157288,-396.3436584,59,-20.52650833,7.252885818,-58.16256332,0,0
07:52.0,0.052,-0.0525,-0.0815,-2.34378935,0.6472389,9.164314425,250500,-113500,-460500,98400.90332,31.95,20.06999969,78.97157288,-395.1855469,61,-20.52650833,7.252885818,-58.16256332,0,0
07:52.0,0.087,-0.06425,-0.08075,-2.338886025,0.642335575,9.357995763,248750,-112750,-462750,98403.50952,31.95,20.06999969,78.97157288,-395.1855469,61,-20.52650833,7.252885818,-58.16256332,0,0
07:52.0,0.122,-0.076,-0.08,-2.3339827,0.63743225,9.5516771,247000,-112000,-465000,98406.11572,31.95,20.06999969,78.97157288,-395.1855469,61,-20.52650833,7.252885818,-58.16256332,0,0
07:52.1,0.086666667,-0.080333333,-0.075,-2.3732093,0.503408033,9.842607717,243000,-111000,-469333.3333,98411.94458,31.94666667,20.70999908,60.75258255,-394.0274353,62,-19.52427673,5.541291714,-55.80752945,0,0
07:52.1,0.051333333,-0.084666667,-0.07,-2.4124359,0.369383817,10.13353833,239000,-110000,-473666.6667,98417.77343,31.94333333,21.03499889,60.75258255,-393.4441529,62.5,-19.52427673,5.541291714,-55.80752945,0,0
07:52.2,0.016,-0.089,-0.065,-2.4516625,0.2353596,10.42446895,235000,-109000,-478000,98423.60229,31.94,21.3599987,60.75258255,-392.8608704,63,-19.52427673,5.541291714,-55.80752945,0,0
