time,field.airspeed,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,fault_state
2018-07-18 20:30:30.640,25.5983276367,0.44925,-0.15025,-0.03,-1.4881591374999998,-0.55897905,12.0033396,-58000.0,-251500.0,-387000.0,97231.4132675,62.7725,-1.674999952,-968.712616,-158.00167850000005,14.0,8.284989357,11.926478862,-80.25345229999999,0.0
2018-07-18 20:30:30.680,25.54451026915,0.34,-0.153,0.002,-1.5298374,-0.6472389,11.6306869,-56000.0,-260000.0,-383000.0,97229.32739,62.77,-1.839999914,-959.8327637,-156.9154511,15.0,9.305333138,19.59609413,-78.38687897,0.0
2018-07-18 20:30:30.720,25.4906929016,0.645,-0.16,0.034,-1.672033825,-0.622722275,13.008521225,-55500.0,-269500.0,-375500.0,97225.622555,62.765,-2.180000067,-944.3372803,-154.7514496,17.0,9.305333138,19.59609413,-78.38687897,0.0
2018-07-18 20:30:30.760,25.43687553405,0.95,-0.167,0.066,-1.81423025,-0.59820565,14.38635555,-55000.0,-279000.0,-368000.0,97221.91772,62.76,-2.180000067,-944.3372803,-154.7514496,17.0,9.305333138,19.59609413,-78.38687897,0.0
2018-07-18 20:30:30.800,25.3830581665,0.8536666666666667,-0.1583333333333333,0.091,-1.7913480666666668,-0.3889971166666667,13.9450563,-55000.0,-287000.0,-361000.0,97219.99715,62.75666666666667,-2.180000067,-944.3372803,-154.7514496,17.0,9.305333138,19.59609413,-78.38687897,0.0
2018-07-18 20:30:30.840,25.32924079895,0.7573333333333333,-0.1496666666666666,0.1159999999999999,-1.768465883333333,-0.1797885833333333,13.50375705,-55000.0,-295000.0,-354000.0,97218.07658,62.75333333333333,-2.539999962,-936.4107056,-152.6550751,19.0,9.305333138,19.59609413,-78.38687897,0.0
2018-07-18 20:30:30.880,25.2754234314,0.661,-0.141,0.141,-1.7455837,0.02941995,13.0624578,-55000.0,-303000.0,-347000.0,97216.15601,62.75,-2.539999962,-936.4107056,-152.6550751,19.0,9.305333138,19.59609413,-78.38687897,0.0
2018-07-18 20:30:30.920,25.22160606385,0.5425,-0.1555,0.146,-1.73577705,0.3726527,11.998436275,-56000.0,-316500.0,-332500.0,97211.987305,62.745000000000005,-2.539999962,-936.4107056,-152.6550751,19.0,9.305333138,19.59609413,-78.38687897,0.0
2018-07-18 20:30:30.960,25.1677886963,0.424,-0.17,0.151,-1.7259704,0.71588545,10.93441475,-57000.0,-330000.0,-318000.0,97207.8186,62.74,-2.929999828,-906.0153809,-150.6009674,21.0,9.305333138,19.59609413,-78.38687897,0.0
2018-07-18 20:30:31.000,25.11397132875,0.3225,-0.181,0.0849999999999999,-1.770100325,0.583495675,11.2972608,-61500.0,-338000.0,-308000.0,97207.04956,62.735,-2.929999828,-906.0153809,-150.6009674,21.0,9.305333138,19.59609413,-78.38687897,0.0
2018-07-18 20:30:31.040,25.0601539612,0.221,-0.192,0.019,-1.81423025,0.4511059,11.66010685,-66000.0,-346000.0,-298000.0,97206.28052,62.73,-3.319999933,-867.3614502,-148.6144714,23.0,13.27877331,33.34357071,-78.35408783,0.0
2018-07-18 20:30:31.080,24.94245815279,0.161,-0.18525,-0.0174999999999999,-1.79461695,0.5761406875,11.5399753875,-67000.0,-347750.0,-295250.0,97204.182435,62.7275,-3.319999933,-867.3614502,-148.6144714,23.0,13.27877331,33.34357071,-78.35408783,0.0
2018-07-18 20:30:31.120,24.82476234438,0.101,-0.1785,-0.0539999999999999,-1.77500365,0.7011754750000001,11.419843925,-68000.0,-349500.0,-292500.0,97202.08435,62.725,-3.4499998886666665,-859.0880737333333,-147.97767126666668,23.666666666666668,13.27877331,33.34357071,-78.35408783,0.0
2018-07-18 20:30:31.160,24.70706653597,0.041,-0.17175,-0.0904999999999999,-1.75539035,0.8262102625000001,11.2997124625,-69000.0,-351250.0,-289750.0,97199.986265,62.7225,-3.5799998443333334,-850.8146972666667,-147.34087113333334,24.33333333333333,13.27877331,33.34357071,-78.35408783,0.0
2018-07-18 20:30:31.200,24.58937072756,-0.019,-0.165,-0.127,-1.73577705,0.95124505,11.179581,-70000.0,-353000.0,-287000.0,97197.88818,62.72,-3.7099998,-842.5413208,-146.704071,25.0,13.27877331,33.34357071,-78.35408783,0.0
2018-07-18 20:30:31.240,24.47167491915,-0.044,-0.181,-0.207,-1.6867438,0.32361945,10.69905515,-73000.0,-355000.0,-281000.0,97194.83643,62.71,-3.9049998525,-829.43429565,-145.76576995,26.0,13.27877331,33.34357071,-78.35408783,0.0
2018-07-18 20:30:31.280,24.35397911074,-0.0419999999999999,-0.173,-0.239,-1.7030882166666663,0.3138128,10.506191033333334,-72000.0,-355000.0,-281000.0,97190.70435,62.70666666666667,-4.002499878749999,-822.880783075,-145.29661942500002,26.5,13.27877331,33.34357071,-78.35408783,0.0
2018-07-18 20:30:31.320,24.23628330233,-0.04,-0.165,-0.271,-1.7194326333333334,0.30400615,10.313326916666666,-71000.0,-355000.0,-281000.0,97186.57227,62.70333333333333,-4.099999905,-816.3272705,-144.8274689,27.0,13.27877331,33.34357071,-78.35408783,0.0
2018-07-18 20:30:31.360,24.11858749392,-0.038,-0.157,-0.303,-1.73577705,0.2941995,10.1204628,-70000.0,-355000.0,-281000.0,97182.44019,62.7,-4.480000019,-788.3195801,-143.0015564,29.0,13.27877331,33.34357071,-78.35408783,0.0
2018-07-18 20:30:31.400,24.00089168551,-0.012,-0.1686666666666666,-0.3153333333333333,-1.6703993833333333,0.3497705166666666,10.195647116666668,-68333.33333333333,-355000.0,-281666.6666666667,97183.31909333332,62.696666666666665,-4.480000019,-788.3195801,-143.0015564,29.0,13.27877331,33.34357071,-78.35408783,0.0
2018-07-18 20:30:31.440,23.8831958771,0.0139999999999999,-0.1803333333333333,-0.3276666666666666,-1.6050217166666667,0.4053415333333333,10.270831433333331,-66666.66666666667,-355000.0,-282333.3333333333,97184.19799666668,62.693333333333335,-4.664999962,-769.328125,-142.11820985,30.0,13.665225985,34.397605895,-75.512340545,0.0
2018-07-18 20:30:31.480,23.670242309585717,0.04,-0.192,-0.34,-1.53964405,0.46091255,10.34601575,-65000.0,-355000.0,-283000.0,97185.0769,62.69,-4.849999905,-750.3366699,-141.2348633,31.0,14.05167866,35.45164108,-72.67059326,0.0
2018-07-18 20:30:31.520,23.45728874207143,0.0325,-0.195,-0.351,-1.544547375,0.191229675,10.73828175,-60500.0,-355500.0,-284500.0,97181.280515,62.685,-4.849999905,-750.3366699,-141.2348633,31.0,14.05167866,35.45164108,-72.67059326,0.0
2018-07-18 20:30:31.560,23.244335174557143,0.025,-0.198,-0.362,-1.5494507,-0.0784532,11.13054775,-56000.0,-356000.0,-286000.0,97177.48413,62.68,-5.210000038,-718.3466187,-139.5357819,33.0,14.05167866,35.45164108,-72.67059326,0.0
2018-07-18 20:30:31.600,23.031381607042857,-0.027,-0.181,-0.346,-1.485707475,-0.16671305,10.488212175,-51500.0,-356000.0,-285000.0,97174.249265,62.675,-5.210000038,-718.3466187,-139.5357819,33.0,14.05167866,35.45164108,-72.67059326,0.0
2018-07-18 20:30:31.640,22.81842803952857,-0.079,-0.164,-0.33,-1.42196425,-0.2549729,9.8458766,-47000.0,-356000.0,-284000.0,97171.0144,62.67,-5.384999990500001,-701.0131836,-138.71159365,33.5,14.05167866,35.45164108,-72.67059326,0.0
2018-07-18 20:30:31.680,22.605474472014286,-0.1193333333333333,-0.1573333333333333,-0.3403333333333333,-1.4186953666666666,-0.10787315,9.5909037,-44000.0,-356333.3333333333,-285333.3333333333,97169.66756,62.66666666666666,-5.559999943,-683.6797485,-137.8874054,34.0,14.05167866,35.45164108,-72.67059326,0.0
2018-07-18 20:30:31.720,22.3925209045,-0.1596666666666666,-0.1506666666666666,-0.3506666666666667,-1.4154264833333334,0.0392266,9.3359308,-41000.0,-356666.6666666667,-286666.6666666667,97168.32072,62.66333333333333,-5.879999638,-639.2520752,-136.3066559,36.0,14.05167866,35.45164108,-72.67059326,0.0
2018-07-18 20:30:31.760,22.25357402450909,-0.2,-0.144,-0.361,-1.4121576,0.18632635,9.0809579,-38000.0,-357000.0,-288000.0,97166.97388,62.66,-5.879999638,-639.2520752,-136.3066559,36.0,13.34894228,35.994083405,-69.185150145,0.0
2018-07-18 20:30:31.800,22.11462714451818,-0.1455,-0.155,-0.363,-1.318994425,0.28439285,8.997601374999999,-34000.0,-354000.0,-291000.0,97166.6626,62.655,-5.879999638,-639.2520752,-136.3066559,36.0,12.6462059,36.53652573,-65.69970703,0.0
2018-07-18 20:30:31.840,21.975680264527277,-0.091,-0.166,-0.365,-1.22583125,0.38245935,8.91424485,-30000.0,-351000.0,-294000.0,97166.35132,62.65,-6.179999828,-596.6564331,-134.7512207,38.0,12.6462059,36.53652573,-65.69970703,0.0
2018-07-18 20:30:31.880,21.83673338453636,-0.145,-0.1756666666666666,-0.3573333333333333,-1.2552512,0.2582417833333333,8.848867183333333,-27000.0,-349666.6666666667,-296333.3333333333,97165.47648333332,62.64666666666667,-6.179999828,-596.6564331,-134.7512207,38.0,12.6462059,36.53652573,-65.69970703,0.0
2018-07-18 20:30:31.920,21.69778650454545,-0.199,-0.1853333333333333,-0.3496666666666667,-1.28467115,0.1340242166666666,8.783489516666666,-24000.0,-348333.3333333333,-298666.6666666667,97164.60164666666,62.64333333333333,-6.460000038,-559.3282471,-133.2719269,39.0,12.6462059,36.53652573,-65.69970703,0.0
2018-07-18 20:30:31.960,21.558839624554544,-0.253,-0.195,-0.342,-1.3140911,0.00980665,8.71811185,-21000.0,-347000.0,-301000.0,97163.72681,62.64,-6.539999961666667,-547.0547892333333,-132.78727213333335,39.66666666666666,12.6462059,36.53652573,-65.69970703,0.0
2018-07-18 20:30:32.000,21.41989274456364,-0.279,-0.204,-0.3295,-1.171894675,0.063743225,9.18883105,-16500.0,-345000.0,-305500.0,97160.372925,62.635000000000005,-6.619999885333334,-534.7813313666667,-132.30261736666665,40.333333333333336,12.6462059,36.53652573,-65.69970703,0.0
2018-07-18 20:30:32.040,21.280945864572725,-0.305,-0.213,-0.317,-1.02969825,0.1176798,9.65955025,-12000.0,-343000.0,-310000.0,97157.01904,62.63,-6.699999809,-522.5078735,-131.8179626,41.0,12.6462059,36.53652573,-65.69970703,0.0
2018-07-18 20:30:32.080,21.141998984581814,-0.3123333333333333,-0.206,-0.316,-0.95124505,0.2778550833333333,10.045278483333334,-11333.333333333334,-339333.3333333333,-313000.0,97156.05672,62.626666666666665,-6.699999809,-522.5078735,-131.8179626,41.0,12.6462059,36.53652573,-65.69970703,0.0
2018-07-18 20:30:32.120,21.003052104590907,-0.3196666666666666,-0.199,-0.315,-0.87279185,0.4380303666666666,10.431006716666667,-10666.666666666666,-335666.6666666667,-316000.0,97155.0944,62.623333333333335,-6.699999809,-522.5078735,-131.8179626,41.0,12.6462059,36.53652573,-65.69970703,0.0
2018-07-18 20:30:32.160,20.8641052246,-0.327,-0.192,-0.314,-0.79433865,0.59820565,10.81673495,-10000.0,-332000.0,-319000.0,97154.13208,62.62,-6.8099999425,-504.459198,-131.12480925,41.5,11.78834295,34.89248848,-60.79550171,0.0
2018-07-18 20:30:32.200,20.7816202981,-0.3096666666666667,-0.1883333333333333,-0.316,-0.6668522,0.4053415333333333,11.54242705,-9333.333333333334,-328666.6666666667,-322333.3333333333,97153.74349,62.61666666666667,-6.920000076,-486.4105225,-130.4316559,42.0,10.93048,33.24845123,-55.89129639,0.0
2018-07-18 20:30:32.240,20.6991353716,-0.2923333333333333,-0.1846666666666666,-0.318,-0.53936575,0.2124774166666666,12.26811915,-8666.666666666666,-325333.3333333333,-325666.6666666667,97153.3549,62.61333333333333,-6.920000076,-486.4105225,-130.4316559,42.0,10.93048,33.24845123,-55.89129639,0.0
2018-07-18 20:30:32.280,20.6166504451,-0.275,-0.181,-0.32,-0.4118793,0.0196133,12.99381125,-8000.0,-322000.0,-329000.0,97152.96631,62.61,-7.024999857,-475.6346741,-129.763855,43.0,10.93048,33.24845123,-55.89129639,0.0
2018-07-18 20:30:32.320,20.5341655186,-0.346,-0.1735,-0.3389999999999999,-0.328522775,-0.18632635,13.440013825,-6500.0,-317000.0,-333500.0,97151.9043,62.605,-7.129999638,-464.8588257,-129.0960541,44.0,10.93048,33.24845123,-55.89129639,0.0
2018-07-18 20:30:32.360,20.4516805921,-0.417,-0.166,-0.358,-0.24516625,-0.392266,13.8862164,-5000.0,-312000.0,-338000.0,97150.84229,62.6,-7.234999656999999,-454.1332245,-128.4578438,44.5,10.93048,33.24845123,-55.89129639,0.0
2018-07-18 20:30:32.400,20.3691956656,-0.4226666666666666,-0.154,-0.356,-0.16671305,-0.3563082833333333,13.716234466666666,-4000.0,-307000.0,-343333.3333333333,97149.33675333334,62.59666666666667,-7.339999676,-443.4076233,-127.8196335,45.0,10.93048,33.24845123,-55.89129639,0.0
2018-07-18 20:30:32.440,20.2867107391,-0.4283333333333333,-0.142,-0.354,-0.08825985,-0.3203505666666666,13.546252533333334,-3000.0,-302000.0,-348666.6666666667,97147.83121666666,62.59333333333333,-7.569999695,-428.6710815,-126.6192856,47.0,10.93048,33.24845123,-55.89129639,0.0
2018-07-18 20:30:32.480,20.15353145596,-0.434,-0.13,-0.352,-0.00980665,-0.28439285,13.3762706,-2000.0,-297000.0,-354000.0,97146.32568,62.59,-7.569999695,-428.6710815,-126.6192856,47.0,10.54702568,30.75118637,-52.270421985,0.0
2018-07-18 20:30:32.520,20.02035217282,-0.468,-0.095,-0.329,-0.1372931,-0.2353596,12.6113519,1000.0,-282000.0,-369000.0,97144.15283,62.58,-7.569999695,-428.6710815,-126.6192856,47.0,10.16357136,28.25392151,-48.64954758,0.0
2018-07-18 20:30:32.560,19.88717288968,-0.483,-0.0916666666666666,-0.3113333333333333,-0.1438308666666666,-0.4380303666666666,12.666922916666667,2666.666666666667,-276000.0,-373333.3333333333,97144.71028666668,62.58,-7.699999809499999,-415.5214386,-126.0444527,47.5,10.16357136,28.25392151,-48.64954758,0.0
2018-07-18 20:30:32.600,19.75399360654,-0.498,-0.0883333333333333,-0.2936666666666667,-0.1503686333333333,-0.6407011333333332,12.722493933333332,4333.333333333334,-270000.0,-377666.6666666667,97145.26774333334,62.58,-7.829999924,-402.3717957,-125.4696198,48.0,10.16357136,28.25392151,-48.64954758,0.0
2018-07-18 20:30:32.640,19.6208143234,-0.513,-0.085,-0.276,-0.1569064,-0.8433719,12.77806495,6000.0,-264000.0,-382000.0,97145.8252,62.58,-8.119999886,-373.8901062,-124.3791733,50.0,10.16357136,28.25392151,-48.64954758,0.0
2018-07-18 20:30:32.680,19.48763504026,-0.4733333333333333,-0.0786666666666666,-0.2546666666666667,-0.18632635,-0.9414384,12.392336716666666,7000.0,-258333.3333333333,-386333.3333333333,97143.75000333332,62.57333333333333,-8.119999886,-373.8901062,-124.3791733,50.0,10.16357136,28.25392151,-48.64954758,0.0
2018-07-18 20:30:32.720,19.35445575712,-0.4336666666666667,-0.0723333333333333,-0.2333333333333333,-0.2157463,-1.0395048999999998,12.006608483333334,8000.0,-252666.66666666663,-390666.6666666667,97141.67480666668,62.56666666666667,-8.119999886,-373.8901062,-124.3791733,50.0,10.16357136,28.25392151,-48.64954758,0.0
2018-07-18 20:30:32.760,19.22127647398,-0.394,-0.066,-0.212,-0.24516625,-1.1375714,11.62088025,9000.0,-247000.0,-395000.0,97139.59961,62.56,-8.274999618999999,-359.14125060000003,-123.85930255,50.5,10.16357136,28.25392151,-48.64954758,0.0
2018-07-18 20:30:32.800,19.08809719084,-0.4245,-0.065,-0.1555,-0.28439285,-1.08853815,10.949124725,11000.0,-237500.0,-402000.0,97139.889525,62.56,-8.429999352,-344.392395,-123.3394318,51.0,10.16357136,28.25392151,-48.64954758,0.0
2018-07-18 20:30:32.840,18.9549179077,-0.455,-0.064,-0.099,-0.32361945,-1.0395049,10.2773692,13000.0,-228000.0,-409000.0,97140.17944,62.56,-8.429999352,-344.392395,-123.3394318,51.0,10.16357136,28.25392151,-48.64954758,0.0
2018-07-18 20:30:32.880,18.76672782897,-0.405,-0.066,-0.0736666666666666,-0.2876617333333333,-1.0395049,10.480039966666666,11666.666666666666,-222000.0,-413333.3333333333,97138.09204,62.556666666666665,-8.75,-295.4917908,-122.3588181,52.0,9.224244118,19.30577469,-42.60477829,0.0
2018-07-18 20:30:32.920,18.57853775024,-0.355,-0.068,-0.0483333333333333,-0.2517040166666666,-1.0395049,10.682710733333334,10333.333333333334,-216000.0,-417666.6666666667,97136.00464,62.553333333333335,-8.9099998475,-278.396698,-121.88544085,52.5,9.224244118,19.30577469,-42.60477829,0.0
2018-07-18 20:30:32.960,18.39034767151,-0.305,-0.07,-0.023,-0.2157463,-1.0395049,10.8853815,9000.0,-210000.0,-422000.0,97133.91724,62.55,-9.069999695,-261.3016052,-121.4120636,53.0,9.224244118,19.30577469,-42.60477829,0.0
2018-07-18 20:30:33.000,18.20215759278,-0.286,-0.054,0.002,-0.196133,-0.97085835,10.5323421,9000.0,-201500.0,-425000.0,97132.543945,62.545,-9.2299995425,-242.05436705,-120.959816,54.0,9.224244118,19.30577469,-42.60477829,0.0
2018-07-18 20:30:33.040,18.01396751405,-0.267,-0.038,0.027,-0.1765197,-0.9022118,10.1793027,9000.0,-193000.0,-428000.0,97131.17065,62.54,-9.283332825,-235.638621,-120.8090668,54.333333333333336,9.224244118,19.30577469,-42.60477829,0.0
2018-07-18 20:30:33.080,17.82577743532,-0.2796666666666667,-0.032,0.0346666666666666,-0.1503686333333333,-0.6930032666666667,9.999514116666663,7333.333333333333,-189333.3333333333,-430333.3333333333,97130.22460666668,62.53666666666667,-9.3366661075,-229.22287495,-120.6583176,54.66666666666666,9.224244118,19.30577469,-42.60477829,0.0
2018-07-18 20:30:33.120,17.63758735659,-0.2923333333333333,-0.026,0.0423333333333333,-0.1242175666666666,-0.4837947333333333,9.819725533333331,5666.666666666666,-185666.66666666663,-432666.6666666667,97129.27856333333,62.53333333333333,-9.38999939,-222.8071289,-120.5075684,55.0,9.224244118,19.30577469,-42.60477829,0.0
2018-07-18 20:30:33.160,17.44939727786,-0.305,-0.02,0.05,-0.0980665,-0.2745862,9.63993695,4000.0,-182000.0,-435000.0,97128.33252,62.53,-9.5449995995,-193.99909975,-120.0806847,55.5,9.224244118,19.30577469,-42.60477829,0.0
2018-07-18 20:30:33.200,17.26120719913,-0.35,0.0036666666666666,0.0473333333333333,-0.0523021333333333,0.0228821833333333,9.42419065,2666.666666666667,-178000.0,-437000.0,97127.11588666668,62.52666666666667,-9.699999809,-165.1910706,-119.653801,56.0,9.224244118,19.30577469,-42.60477829,0.0
2018-07-18 20:30:33.240,17.0730171204,-0.395,0.0273333333333333,0.0446666666666666,-0.0065377666666666,0.3203505666666666,9.20844435,1333.3333333333337,-174000.0,-439000.0,97125.89925333334,62.52333333333333,-10.01000023,-107.301712,-118.8169479,57.0,9.224244118,19.30577469,-42.60477829,0.0
2018-07-18 20:30:33.280,16.921717717130768,-0.44,0.051,0.042,0.0392266,0.61781895,8.99269805,0.0,-170000.0,-441000.0,97124.68262,62.52,-10.01000023,-107.301712,-118.8169479,57.0,9.592647552,11.62920761,-42.51868439,0.0
2018-07-18 20:30:33.320,16.770418313861537,-0.4649999999999999,0.0735,0.038,0.02941995,0.671755525,8.7083052,-1000.0,-162500.0,-445500.0,97124.87793,62.515,-10.16499996,-81.493473035,-118.4111595,57.5,9.592647552,11.62920761,-42.51868439,0.0
2018-07-18 20:30:33.360,16.619118910592306,-0.49,0.096,0.034,0.0196133,0.7256921,8.42391235,-2000.0,-155000.0,-450000.0,97125.07324,62.51,-10.31999969,-55.68523407,-118.0053711,58.0,9.592647552,11.62920761,-42.51868439,0.0
2018-07-18 20:30:33.400,16.467819507323075,-0.4655,0.1075,0.0135,0.00980665,0.2206496249999999,8.497462225,-1000.0,-144000.0,-453000.0,97123.117065,62.505,-10.31999969,-55.68523407,-118.0053711,58.0,9.592647552,11.62920761,-42.51868439,0.0
2018-07-18 20:30:33.440,16.316520104053847,-0.441,0.119,-0.007,0.0,-0.28439285,8.5710121,0.0,-133000.0,-456000.0,97121.16089,62.5,-10.464999675,-34.926223754999995,-117.6123009,58.5,9.592647552,11.62920761,-42.51868439,0.0
2018-07-18 20:30:33.480,16.165220700784616,-0.4343333333333333,0.1343333333333333,-0.012,-0.0261510666666666,-0.3955348833333333,8.267005950000001,1333.3333333333333,-125666.66666666669,-458000.0,97119.77132333332,62.49666666666667,-10.60999966,-14.16721344,-117.2192307,59.0,9.592647552,11.62920761,-42.51868439,0.0
2018-07-18 20:30:33.520,16.013921297515385,-0.4276666666666666,0.1496666666666666,-0.017,-0.0523021333333333,-0.5066769166666667,7.9629998,2666.6666666666665,-118333.33333333331,-460000.0,97118.38175666668,62.49333333333333,-10.88000011,21.64859772,-116.4415054,61.0,9.592647552,11.62920761,-42.51868439,0.0
2018-07-18 20:30:33.560,15.862621894246152,-0.421,0.165,-0.022,-0.0784532,-0.61781895,7.65899365,4000.0,-111000.0,-462000.0,97116.99219,62.49,-10.88000011,21.64859772,-116.4415054,61.0,9.592647552,11.62920761,-42.51868439,0.0
2018-07-18 20:30:33.600,15.711322490976922,-0.391,0.1755,-0.0204999999999999,-0.053936575,-0.57859235,7.585443775,6500.0,-101000.0,-464000.0,97117.66968,62.49,-11.0,33.412599565,-116.05688855,61.5,9.592647552,11.62920761,-42.51868439,0.0
2018-07-18 20:30:33.640,15.560023087707693,-0.361,0.186,-0.019,-0.02941995,-0.53936575,7.5118939,9000.0,-91000.0,-466000.0,97118.34717,62.49,-11.11999989,45.17660141,-115.6722717,62.0,9.592647552,11.62920761,-42.51868439,0.0
2018-07-18 20:30:33.680,15.408723684438462,-0.3403333333333333,0.1863333333333333,-0.0163333333333333,-0.00980665,-0.4936013833333333,7.495549483333333,10333.333333333334,-84666.66666666667,-467666.6666666667,97116.73584,62.486666666666665,-11.11999989,45.17660141,-115.6722717,62.0,9.592647552,11.62920761,-42.51868439,0.0
2018-07-18 20:30:33.720,15.25742428116923,-0.3196666666666666,0.1866666666666666,-0.0136666666666666,0.00980665,-0.4478370166666666,7.479205066666666,11666.666666666666,-78333.33333333333,-469333.3333333333,97115.12451,62.48333333333333,-11.11999989,45.17660141,-115.6722717,62.0,9.592647552,11.62920761,-42.51868439,0.0
2018-07-18 20:30:33.760,15.1061248779,-0.299,0.187,-0.011,0.02941995,-0.40207265,7.46286065,13000.0,-72000.0,-471000.0,97113.51318,62.48,-11.34000015,89.38751221,-114.9368515,63.0,5.346506596,-0.741978645,-42.46324539,0.0
2018-07-18 20:30:33.800,14.98257818219,-0.2754999999999999,0.1955,0.0,0.053936575,-0.1569064,7.10982125,18500.0,-65500.0,-471500.0,97113.168335,62.475,-11.34000015,89.38751221,-114.9368515,63.0,5.346506596,-0.741978645,-42.46324539,0.0
2018-07-18 20:30:33.840,14.85903148648,-0.252,0.204,0.011,0.0784532,0.08825985,6.75678185,24000.0,-59000.0,-472000.0,97112.82349,62.47,-11.5199995,122.3430634,-114.1845016,64.0,5.346506596,-0.741978645,-42.46324539,0.0
2018-07-18 20:30:33.880,14.735484790769998,-0.2308,0.1986,0.0146,0.10787315,0.0019613299999999,6.71559392,27200.0,-55000.0,-472000.0,97112.816166,62.466,-11.5199995,122.3430634,-114.1845016,64.0,5.346506596,-0.741978645,-42.46324539,0.0
2018-07-18 20:30:33.920,14.61193809506,-0.2096,0.1931999999999999,0.0182,0.1372931,-0.08433719,6.67440599,30400.0,-51000.0,-472000.0,97112.808842,62.462,-11.5199995,122.3430634,-114.1845016,64.0,5.346506596,-0.741978645,-42.46324539,0.0
2018-07-18 20:30:33.960,14.48839139935,-0.1883999999999999,0.1878,0.0218,0.16671305,-0.17063571,6.63321806,33600.0,-47000.0,-472000.0,97112.801518,62.458,-11.591666218333334,139.80588788333333,-113.80832796666668,64.5,5.346506596,-0.741978645,-42.46324539,0.0
2018-07-18 20:30:34.000,14.36484470364,-0.1672,0.1823999999999999,0.0254,0.196133,-0.25693423,6.59203013,36800.0,-43000.0,-472000.0,97112.794194,62.454,-11.663332936666666,157.26871236666668,-113.43215433333332,65.0,5.346506596,-0.741978645,-42.46324539,0.0
